JobID,c6e4cc7d-53e5-43ba-96b5-0d567c22ea51
date,avg
11/02/2015,1.899999976158142
11/03/2015,21.25
11/04/2015,0.15000000596046448
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.05000000074505806
11/12/2015,4.699999809265137
11/13/2015,5.199999809265137
11/14/2015,0.5
11/15/2015,0.0
11/16/2015,0.0
11/17/2015,2.200000047683716
11/18/2015,0.0
11/19/2015,0.44999998807907104
11/20/2015,0.0
11/21/2015,0.3499999940395355
11/22/2015,2.700000047683716
11/23/2015,0.6500000357627869
11/24/2015,0.10000000149011612
11/25/2015,6.0
11/26/2015,0.05000000074505806
11/27/2015,0.15000000596046448
11/28/2015,0.0
11/29/2015,0.10000000149011612
11/30/2015,0.7000000476837158
12/01/2015,0.10000000149011612
12/02/2015,0.10000000149011612
12/03/2015,0.10000000149011612
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.15000000596046448
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.800000011920929
12/11/2015,0.7000000476837158
12/12/2015,1.350000023841858
12/13/2015,0.550000011920929
12/14/2015,0.25
12/15/2015,0.20000000298023224
12/16/2015,0.0
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.15000000596046448
12/20/2015,0.0
12/21/2015,0.0
12/22/2015,0.10000000149011612
12/23/2015,0.0
12/24/2015,0.7000000476837158
12/25/2015,0.3499999940395355
12/26/2015,1.5000001192092896
12/27/2015,16.650001525878906
12/28/2015,0.5
12/29/2015,0.30000001192092896
12/30/2015,0.4000000059604645
12/31/2015,0.05000000074505806
01/01/2016,0.0
01/02/2016,0.30000001192092896
01/03/2016,38.45000076293945
01/04/2016,13.200000762939453
01/05/2016,0.0
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.05000000074505806
01/11/2016,0.05000000074505806
01/12/2016,0.0
01/13/2016,0.5
01/14/2016,0.05000000074505806
01/15/2016,0.05000000074505806
01/16/2016,0.05000000074505806
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.05000000074505806
01/21/2016,0.10000000149011612
01/22/2016,0.05000000074505806
01/23/2016,0.0
01/24/2016,0.05000000074505806
01/25/2016,0.0
01/26/2016,0.05000000074505806
01/27/2016,0.10000000149011612
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.0
01/31/2016,0.05000000074505806
02/01/2016,0.05000000074505806
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.10000000149011612
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.05000000074505806
02/11/2016,0.05000000074505806
02/12/2016,0.0
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.0
02/20/2016,3.700000047683716
02/21/2016,2.5500001907348633
02/22/2016,1.4500000476837158
02/23/2016,0.4000000059604645
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.25
02/27/2016,0.45000001788139343
02/28/2016,0.6000000238418579
02/29/2016,1.75
03/01/2016,4.650000095367432
03/02/2016,0.45000001788139343
03/03/2016,1.649999976158142
03/04/2016,0.9500000476837158
03/05/2016,0.44999998807907104
03/06/2016,0.0
03/07/2016,0.10000000149011612
03/08/2016,0.0
03/09/2016,0.10000000149011612
03/10/2016,0.05000000074505806
03/11/2016,0.20000000298023224
03/12/2016,0.0
03/13/2016,0.10000000149011612
03/14/2016,0.0
03/15/2016,0.15000000596046448
03/16/2016,0.05000000074505806
03/17/2016,0.10000000149011612
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.0
03/21/2016,0.05000000074505806
03/22/2016,0.05000000074505806
03/23/2016,0.05000000074505806
03/24/2016,0.7000000476837158
03/25/2016,0.45000001788139343
03/26/2016,0.05000000074505806
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.05000000074505806
03/30/2016,0.05000000074505806
03/31/2016,0.0
04/01/2016,0.10000000149011612
04/02/2016,0.0
04/03/2016,0.05000000074505806
04/04/2016,0.05000000074505806
04/05/2016,0.10000000149011612
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.10000000149011612
04/09/2016,0.0
04/10/2016,0.05000000074505806
04/11/2016,0.10000000149011612
04/12/2016,0.0
04/13/2016,0.05000000074505806
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.0
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.20000000298023224
04/22/2016,0.0
04/23/2016,1.4500000476837158
04/24/2016,0.6000000238418579
04/25/2016,0.10000000149011612
04/26/2016,0.5
04/27/2016,0.20000000298023224
04/28/2016,0.25
04/29/2016,0.25
04/30/2016,0.15000000596046448
05/01/2016,0.44999998807907104
05/02/2016,0.15000000596046448
05/03/2016,0.15000000596046448
05/04/2016,0.15000000596046448
05/05/2016,0.15000000596046448
05/06/2016,0.05000000074505806
05/07/2016,0.05000000074505806
05/08/2016,0.5
05/09/2016,0.20000000298023224
05/10/2016,0.15000000596046448
05/11/2016,0.10000000149011612
05/12/2016,0.15000000596046448
05/13/2016,0.20000000298023224
05/14/2016,0.30000001192092896
05/15/2016,0.0
05/16/2016,0.10000000149011612
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.30000001192092896
05/20/2016,0.0
05/21/2016,0.10000000149011612
05/22/2016,0.8999999761581421
05/23/2016,0.20000000298023224
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.05000000074505806
05/27/2016,0.30000001192092896
05/28/2016,1.5
05/29/2016,0.6499999761581421
05/30/2016,0.0
05/31/2016,0.0
06/01/2016,0.20000000298023224
06/02/2016,0.10000000149011612
06/03/2016,0.0
06/04/2016,0.10000000149011612
06/05/2016,0.05000000074505806
06/06/2016,0.0
06/07/2016,0.0
06/08/2016,0.7000000476837158
06/09/2016,0.3500000238418579
06/10/2016,0.05000000074505806
06/11/2016,0.10000000149011612
06/12/2016,0.4000000059604645
06/13/2016,0.25
06/14/2016,0.15000000596046448
06/15/2016,0.0
06/16/2016,0.0
06/17/2016,0.0
06/18/2016,0.20000000298023224
06/19/2016,0.05000000074505806
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.15000000596046448
06/25/2016,2.6500000953674316
06/26/2016,0.15000000596046448
06/27/2016,0.10000000149011612
06/28/2016,10.0
06/29/2016,0.05000000074505806
06/30/2016,21.850000381469727
07/01/2016,0.0
07/02/2016,32.900001525878906
07/03/2016,2.0
07/04/2016,4.449999809265137
07/05/2016,0.20000000298023224
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,12.5
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.0
07/14/2016,0.25
07/15/2016,5.400000095367432
07/16/2016,0.0
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,1.2999999523162842
07/20/2016,10.550000190734863
07/21/2016,12.75
07/22/2016,1.350000023841858
07/23/2016,1.5
07/24/2016,6.949999809265137
07/25/2016,19.450000762939453
07/26/2016,0.25
07/27/2016,1.6500000953674316
07/28/2016,0.30000001192092896
07/29/2016,0.0
07/30/2016,1.6500000953674316
07/31/2016,0.8500000238418579
08/01/2016,10.699999809265137
08/02/2016,0.05000000074505806
08/03/2016,0.10000000149011612
08/04/2016,0.0
08/05/2016,0.05000000074505806
08/06/2016,5.700000286102295
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,0.6499999761581421
08/11/2016,12.25
08/12/2016,4.650000095367432
08/13/2016,25.25
08/14/2016,0.7000000476837158
08/15/2016,0.20000000298023224
08/16/2016,68.75
08/17/2016,0.8999999761581421
08/18/2016,8.75
08/19/2016,2.9000000953674316
08/20/2016,12.600000381469727
08/21/2016,5.199999809265137
08/22/2016,52.20000076293945
08/23/2016,0.10000000149011612
08/24/2016,0.0
08/25/2016,0.0
08/26/2016,0.05000000074505806
08/27/2016,0.8500000238418579
08/28/2016,6.000000476837158
08/29/2016,11.899999618530273
08/30/2016,12.399999618530273
08/31/2016,1.2000000476837158
09/01/2016,62.55000305175781
09/02/2016,1.0
09/03/2016,49.900001525878906
09/04/2016,0.05000000074505806
09/05/2016,0.0
09/06/2016,54.60000228881836
09/07/2016,31.950000762939453
09/08/2016,0.05000000074505806
09/09/2016,13.100000381469727
09/10/2016,24.350000381469727
09/11/2016,14.899999618530273
09/12/2016,4.450000286102295
09/13/2016,24.299999237060547
09/14/2016,0.5
09/15/2016,0.0
09/16/2016,2.049999952316284
09/17/2016,3.9499998092651367
09/18/2016,4.800000190734863
09/19/2016,4.100000381469727
09/20/2016,15.850000381469727
09/21/2016,0.10000000149011612
09/22/2016,0.10000000149011612
09/23/2016,1.4500000476837158
09/24/2016,5.600000381469727
09/25/2016,80.05000305175781
09/26/2016,1.7000000476837158
09/27/2016,34.54999923706055
09/28/2016,58.25
09/29/2016,0.6499999761581421
09/30/2016,18.149999618530273
10/01/2016,0.10000000149011612
10/02/2016,0.0
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,0.25
10/07/2016,0.05000000074505806
10/08/2016,0.05000000074505806
10/09/2016,0.05000000074505806
10/10/2016,0.05000000074505806
10/11/2016,0.10000000149011612
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.10000000149011612
10/15/2016,0.20000000298023224
10/16/2016,0.10000000149011612
10/17/2016,11.450000762939453
10/18/2016,2.8500001430511475
10/19/2016,0.0
10/20/2016,0.0
10/21/2016,0.0
10/22/2016,0.05000000074505806
10/23/2016,0.0
10/24/2016,0.550000011920929
10/25/2016,1.4000000953674316
10/26/2016,0.10000000149011612
10/27/2016,0.4000000059604645
10/28/2016,0.10000000149011612
10/29/2016,0.05000000074505806
10/30/2016,0.0
10/31/2016,1.7000000476837158
11/01/2016,0.05000000074505806
11/02/2016,0.05000000074505806
11/03/2016,0.20000000298023224
11/04/2016,0.30000001192092896
11/05/2016,5.550000190734863
11/06/2016,0.20000000298023224
11/07/2016,0.0
11/08/2016,0.0
11/09/2016,0.0
11/10/2016,0.4000000059604645
11/11/2016,0.05000000074505806
11/12/2016,0.0
11/13/2016,0.0
11/14/2016,0.25
11/15/2016,0.05000000074505806
11/16/2016,2.75
11/17/2016,0.9500000476837158
11/18/2016,0.0
11/19/2016,0.44999998807907104
11/20/2016,0.05000000074505806
11/21/2016,0.05000000074505806
11/22/2016,0.0
11/23/2016,0.30000001192092896
11/24/2016,0.44999998807907104
11/25/2016,0.0
11/26/2016,0.05000000074505806
11/27/2016,0.6000000238418579
11/28/2016,0.25
11/29/2016,0.3500000238418579
11/30/2016,0.10000000149011612
12/01/2016,0.15000000596046448
12/02/2016,0.0
12/03/2016,0.3500000238418579
12/04/2016,0.20000000298023224
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.6000000238418579
12/12/2016,0.0
12/13/2016,0.0
12/14/2016,0.15000000596046448
12/15/2016,0.44999998807907104
12/16/2016,0.25
12/17/2016,1.5499999523162842
12/18/2016,0.8999999761581421
12/19/2016,0.4000000059604645
12/20/2016,0.6000000238418579
12/21/2016,1.350000023841858
12/22/2016,0.10000000149011612
12/23/2016,0.0
12/24/2016,0.05000000074505806
12/25/2016,0.0
12/26/2016,0.10000000149011612
12/27/2016,0.0
12/28/2016,0.10000000149011612
12/29/2016,0.0
12/30/2016,0.05000000074505806
12/31/2016,0.05000000074505806
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.0
01/09/2017,0.3500000238418579
01/10/2017,0.0
01/11/2017,0.05000000074505806
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.0
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.0
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.0
02/11/2017,0.44999998807907104
02/12/2017,0.05000000074505806
02/13/2017,0.20000000298023224
02/14/2017,0.30000001192092896
02/15/2017,0.20000000298023224
02/16/2017,0.25
02/17/2017,0.0
02/18/2017,0.3499999940395355
02/19/2017,0.15000000596046448
02/20/2017,0.0
02/21/2017,0.15000000596046448
02/22/2017,0.0
02/23/2017,0.15000000596046448
02/24/2017,0.3499999940395355
02/25/2017,0.05000000074505806
02/26/2017,0.15000000596046448
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.10000000149011612
03/03/2017,0.05000000074505806
03/04/2017,0.0
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.0
03/08/2017,0.10000000149011612
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.15000000596046448
03/13/2017,0.10000000149011612
03/14/2017,0.05000000074505806
03/15/2017,0.15000000596046448
03/16/2017,0.5
03/17/2017,0.15000000596046448
03/18/2017,0.05000000074505806
03/19/2017,0.10000000149011612
03/20/2017,0.15000000596046448
03/21/2017,0.0
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.05000000074505806
03/25/2017,0.0
03/26/2017,0.15000000596046448
03/27/2017,0.0
03/28/2017,0.0
03/29/2017,0.05000000074505806
03/30/2017,0.05000000074505806
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.05000000074505806
04/04/2017,0.05000000074505806
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.0
04/09/2017,0.0
04/10/2017,0.05000000074505806
04/11/2017,0.0
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.20000000298023224
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.10000000149011612
05/03/2017,0.05000000074505806
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.05000000074505806
05/09/2017,0.0
05/10/2017,0.05000000074505806
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.0
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.0
05/23/2017,0.05000000074505806
05/24/2017,0.8999999761581421
05/25/2017,0.05000000074505806
05/26/2017,0.10000000149011612
05/27/2017,1.2000000476837158
05/28/2017,6.300000190734863
05/29/2017,0.8500000238418579
05/30/2017,1.6500000953674316
05/31/2017,0.05000000074505806
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.10000000149011612
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.15000000596046448
06/08/2017,0.0
06/09/2017,0.0
06/10/2017,0.0
06/11/2017,0.0
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,0.25
06/19/2017,0.0
06/20/2017,0.44999998807907104
06/21/2017,0.0
06/22/2017,7.400000095367432
06/23/2017,0.10000000149011612
06/24/2017,1.25
06/25/2017,0.0
06/26/2017,0.30000001192092896
06/27/2017,11.149999618530273
06/28/2017,34.150001525878906
06/29/2017,0.10000000149011612
06/30/2017,17.299999237060547
07/01/2017,5.800000190734863
07/02/2017,20.05000114440918
07/03/2017,0.0
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,0.15000000596046448
07/07/2017,36.349998474121094
07/08/2017,67.70000457763672
07/09/2017,0.3500000238418579
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,17.850000381469727
07/13/2017,36.55000305175781
07/14/2017,20.700000762939453
07/15/2017,1.4500000476837158
07/16/2017,1.5499999523162842
07/17/2017,1.9500000476837158
07/18/2017,0.20000000298023224
07/19/2017,6.050000190734863
07/20/2017,0.30000001192092896
07/21/2017,37.400001525878906
07/22/2017,0.9500000476837158
07/23/2017,0.0
07/24/2017,16.600000381469727
07/25/2017,6.650000095367432
07/26/2017,0.0
07/27/2017,0.0
07/28/2017,8.100000381469727
07/29/2017,44.349998474121094
07/30/2017,49.150001525878906
07/31/2017,9.200000762939453
08/01/2017,0.4000000059604645
08/02/2017,29.799999237060547
08/03/2017,19.700000762939453
08/04/2017,0.4000000059604645
08/05/2017,0.05000000074505806
08/06/2017,0.0
08/07/2017,0.9500000476837158
08/08/2017,0.550000011920929
08/09/2017,10.050000190734863
08/10/2017,13.649999618530273
08/11/2017,21.149999618530273
08/12/2017,20.700000762939453
08/13/2017,75.10000610351562
08/14/2017,2.0
08/15/2017,0.30000001192092896
08/16/2017,12.850000381469727
08/17/2017,3.4000000953674316
08/18/2017,23.200000762939453
08/19/2017,0.0
08/20/2017,16.850000381469727
08/21/2017,1.149999976158142
08/22/2017,8.75
08/23/2017,55.900001525878906
08/24/2017,14.600000381469727
08/25/2017,4.900000095367432
08/26/2017,18.900001525878906
08/27/2017,13.75
08/28/2017,1.75
08/29/2017,0.4000000059604645
08/30/2017,0.10000000149011612
08/31/2017,17.399999618530273
09/01/2017,0.10000000149011612
09/02/2017,0.0
09/03/2017,0.3500000238418579
09/04/2017,0.4000000059604645
09/05/2017,3.6500000953674316
09/06/2017,5.199999809265137
09/07/2017,2.299999952316284
09/08/2017,3.5500001907348633
09/09/2017,4.150000095367432
09/10/2017,3.0
09/11/2017,0.20000000298023224
09/12/2017,0.20000000298023224
09/13/2017,3.0
09/14/2017,18.75
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.25
09/18/2017,5.699999809265137
09/19/2017,4.800000190734863
09/20/2017,0.10000000149011612
09/21/2017,0.0
09/22/2017,0.0
09/23/2017,0.30000001192092896
09/24/2017,17.299999237060547
09/25/2017,26.450000762939453
09/26/2017,2.950000047683716
09/27/2017,0.6499999761581421
09/28/2017,4.0
09/29/2017,0.0
09/30/2017,1.2000000476837158
10/01/2017,0.0
10/02/2017,8.0
10/03/2017,1.1500000953674316
10/04/2017,2.3000001907348633
10/05/2017,0.10000000149011612
10/06/2017,0.0
10/07/2017,0.05000000074505806
10/08/2017,0.6000000238418579
10/09/2017,0.15000000596046448
10/10/2017,0.20000000298023224
10/11/2017,0.25
10/12/2017,25.950000762939453
10/13/2017,0.75
10/14/2017,0.05000000074505806
10/15/2017,0.0
10/16/2017,6.550000190734863
10/17/2017,0.5
10/18/2017,0.05000000074505806
10/19/2017,0.0
10/20/2017,0.10000000149011612
10/21/2017,0.05000000074505806
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
10/29/2017,0.10000000149011612
