JobID,71204e3a-0dcb-4b24-bfbb-51bf1bfea79b
date,avg
04/15/2015,0.0
04/16/2015,0.0
04/17/2015,0.0
04/18/2015,0.0
04/19/2015,0.0
04/20/2015,0.0
04/21/2015,0.0
04/22/2015,0.0
04/23/2015,0.0
04/24/2015,0.0
04/25/2015,0.0
04/26/2015,0.05000000074505806
04/27/2015,0.0
04/28/2015,0.05000000074505806
04/29/2015,0.0
04/30/2015,0.25
05/01/2015,0.05000000074505806
05/02/2015,0.20000000298023224
05/03/2015,0.0
05/04/2015,1.3500001430511475
05/05/2015,0.05000000074505806
05/06/2015,0.10000000149011612
05/07/2015,0.05000000074505806
05/08/2015,0.10000000149011612
05/09/2015,0.0
05/10/2015,0.0
05/11/2015,0.0
05/12/2015,0.0
05/13/2015,0.0
05/14/2015,0.0
05/15/2015,0.0
05/16/2015,0.0
05/17/2015,0.0
05/18/2015,0.0
05/19/2015,0.05000000074505806
05/20/2015,0.0
05/21/2015,0.0
05/22/2015,0.20000000298023224
05/23/2015,0.0
05/24/2015,0.0
05/25/2015,0.0
05/26/2015,0.05000000074505806
05/27/2015,0.30000001192092896
05/28/2015,0.0
05/29/2015,0.0
05/30/2015,0.3499999940395355
05/31/2015,0.949999988079071
06/01/2015,0.15000000596046448
06/02/2015,0.05000000074505806
06/03/2015,1.0
06/04/2015,0.0
06/05/2015,0.0
06/06/2015,0.10000000149011612
06/07/2015,0.05000000074505806
06/08/2015,0.0
06/09/2015,0.05000000074505806
06/10/2015,0.10000000149011612
06/11/2015,0.20000000298023224
06/12/2015,0.3500000238418579
06/13/2015,0.15000000596046448
06/14/2015,0.6500000357627869
06/15/2015,0.0
06/16/2015,2.4000000953674316
06/17/2015,4.650000095367432
06/18/2015,0.10000000149011612
06/19/2015,0.0
06/20/2015,0.0
06/21/2015,0.20000000298023224
06/22/2015,0.0
06/23/2015,0.0
06/24/2015,0.0
06/25/2015,0.0
06/26/2015,0.0
06/27/2015,0.0
06/28/2015,0.0
06/29/2015,0.0
06/30/2015,4.800000190734863
07/01/2015,8.350000381469727
07/02/2015,0.10000000149011612
07/03/2015,0.550000011920929
07/04/2015,0.0
07/05/2015,0.0
07/06/2015,0.10000000149011612
07/07/2015,0.10000000149011612
07/08/2015,6.699999809265137
07/09/2015,51.35000228881836
07/10/2015,1.649999976158142
07/11/2015,0.25
07/12/2015,0.7000000476837158
07/13/2015,0.6499999761581421
07/14/2015,0.44999998807907104
07/15/2015,2.8500001430511475
07/16/2015,0.0
07/17/2015,0.0
07/18/2015,0.0
07/19/2015,3.5500001907348633
07/20/2015,0.0
07/21/2015,0.0
07/22/2015,0.0
07/23/2015,0.0
07/24/2015,8.0
07/25/2015,28.200000762939453
07/26/2015,2.450000047683716
07/27/2015,11.800000190734863
07/28/2015,7.599999904632568
07/29/2015,4.75
07/30/2015,33.0
07/31/2015,10.450000762939453
08/01/2015,17.850000381469727
08/02/2015,4.0
08/03/2015,0.20000000298023224
08/04/2015,13.050000190734863
08/05/2015,8.5
08/06/2015,0.10000000149011612
08/07/2015,0.0
08/08/2015,0.0
08/09/2015,19.700000762939453
08/10/2015,2.0
08/11/2015,0.0
08/12/2015,17.549999237060547
08/13/2015,1.4500000476837158
08/14/2015,60.05000305175781
08/15/2015,13.050000190734863
08/16/2015,1.75
08/17/2015,23.400001525878906
08/18/2015,1.4500000476837158
08/19/2015,10.649999618530273
08/20/2015,35.70000076293945
08/21/2015,36.849998474121094
08/22/2015,27.549999237060547
08/23/2015,5.400000095367432
08/24/2015,0.9500000476837158
08/25/2015,27.75
08/26/2015,0.8500000238418579
08/27/2015,0.0
08/28/2015,2.0999999046325684
08/29/2015,38.35000228881836
08/30/2015,6.300000190734863
08/31/2015,0.550000011920929
09/01/2015,18.899999618530273
09/02/2015,0.7500000596046448
09/03/2015,32.650001525878906
09/04/2015,8.449999809265137
09/05/2015,0.05000000074505806
09/06/2015,21.400001525878906
09/07/2015,26.900001525878906
09/08/2015,0.45000001788139343
09/09/2015,0.0
09/10/2015,24.350000381469727
09/11/2015,0.15000000596046448
09/12/2015,6.199999809265137
09/13/2015,17.75
09/14/2015,0.25
09/15/2015,0.699999988079071
09/16/2015,36.30000305175781
09/17/2015,0.15000000596046448
09/18/2015,0.0
09/19/2015,3.0500001907348633
09/20/2015,29.700000762939453
09/21/2015,4.150000095367432
09/22/2015,15.449999809265137
09/23/2015,14.5
09/24/2015,1.25
09/25/2015,0.0
09/26/2015,2.549999952316284
09/27/2015,41.80000305175781
09/28/2015,19.200000762939453
09/29/2015,2.450000047683716
09/30/2015,2.9000000953674316
10/01/2015,0.949999988079071
10/02/2015,6.75
10/03/2015,15.700000762939453
10/04/2015,0.4000000059604645
10/05/2015,0.0
10/06/2015,24.350000381469727
10/07/2015,2.3000001907348633
10/08/2015,0.10000000149011612
10/09/2015,0.0
10/10/2015,0.10000000149011612
10/11/2015,0.0
10/12/2015,0.0
10/13/2015,20.450000762939453
10/14/2015,34.95000076293945
10/15/2015,14.200000762939453
10/16/2015,1.0
10/17/2015,0.6000000238418579
10/18/2015,0.05000000074505806
10/19/2015,0.20000000298023224
10/20/2015,0.6000000238418579
10/21/2015,5.350000381469727
10/22/2015,0.7000000476837158
10/23/2015,17.450000762939453
10/24/2015,0.10000000149011612
10/25/2015,4.599999904632568
10/26/2015,2.6500000953674316
10/27/2015,0.75
10/28/2015,0.0
10/29/2015,0.0
10/30/2015,0.05000000074505806
10/31/2015,0.0
11/01/2015,0.15000000596046448
11/02/2015,3.25
11/03/2015,22.25
11/04/2015,0.10000000149011612
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.15000000596046448
11/12/2015,4.900000095367432
11/13/2015,4.900000095367432
11/14/2015,0.6499999761581421
11/15/2015,0.0
11/16/2015,0.0
11/17/2015,1.850000023841858
11/18/2015,0.0
11/19/2015,0.20000000298023224
11/20/2015,0.0
11/21/2015,0.3499999940395355
11/22/2015,2.0
11/23/2015,0.7000000476837158
11/24/2015,0.05000000074505806
11/25/2015,0.20000000298023224
11/26/2015,0.10000000149011612
11/27/2015,0.15000000596046448
11/28/2015,0.45000001788139343
11/29/2015,0.25
11/30/2015,0.6499999761581421
12/01/2015,0.10000000149011612
12/02/2015,0.05000000074505806
12/03/2015,0.05000000074505806
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.15000000596046448
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.550000011920929
12/11/2015,0.9000000357627869
12/12/2015,4.199999809265137
12/13/2015,0.800000011920929
12/14/2015,0.30000001192092896
12/15/2015,0.10000000149011612
12/16/2015,0.0
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.10000000149011612
12/20/2015,0.0
12/21/2015,0.0
12/22/2015,0.05000000074505806
12/23/2015,0.0
12/24/2015,0.6500000357627869
12/25/2015,0.3499999940395355
12/26/2015,0.75
12/27/2015,10.90000057220459
12/28/2015,0.44999998807907104
12/29/2015,0.30000001192092896
12/30/2015,3.700000047683716
12/31/2015,0.05000000074505806
01/01/2016,0.0
01/02/2016,0.15000000596046448
01/03/2016,34.05000305175781
01/04/2016,12.0
01/05/2016,0.0
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.05000000074505806
01/11/2016,0.05000000074505806
01/12/2016,0.0
01/13/2016,0.5
01/14/2016,0.05000000074505806
01/15/2016,0.0
01/16/2016,0.0
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.10000000149011612
01/21/2016,0.05000000074505806
01/22/2016,0.0
01/23/2016,0.0
01/24/2016,0.05000000074505806
01/25/2016,0.0
01/26/2016,0.10000000149011612
01/27/2016,0.10000000149011612
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.05000000074505806
01/31/2016,0.05000000074505806
02/01/2016,0.10000000149011612
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.10000000149011612
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.0
02/11/2016,0.10000000149011612
02/12/2016,0.0
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.05000000074505806
02/20/2016,7.350000381469727
02/21/2016,2.8500001430511475
02/22/2016,1.0499999523162842
02/23/2016,0.5
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.15000000596046448
02/27/2016,0.45000001788139343
02/28/2016,0.800000011920929
02/29/2016,1.0499999523162842
03/01/2016,4.099999904632568
03/02/2016,0.45000001788139343
03/03/2016,2.25
03/04/2016,2.3499999046325684
03/05/2016,0.10000000149011612
03/06/2016,0.0
03/07/2016,0.15000000596046448
03/08/2016,0.0
03/09/2016,0.15000000596046448
03/10/2016,0.05000000074505806
03/11/2016,0.15000000596046448
03/12/2016,0.0
03/13/2016,0.10000000149011612
03/14/2016,0.0
03/15/2016,0.10000000149011612
03/16/2016,0.05000000074505806
03/17/2016,0.05000000074505806
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.05000000074505806
03/21/2016,0.05000000074505806
03/22/2016,0.10000000149011612
03/23/2016,0.05000000074505806
03/24/2016,1.5499999523162842
03/25/2016,0.3500000238418579
03/26/2016,0.05000000074505806
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.0
03/30/2016,0.05000000074505806
03/31/2016,0.0
04/01/2016,0.05000000074505806
04/02/2016,0.0
04/03/2016,0.05000000074505806
04/04/2016,0.05000000074505806
04/05/2016,0.15000000596046448
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.05000000074505806
04/09/2016,0.0
04/10/2016,0.10000000149011612
04/11/2016,0.10000000149011612
04/12/2016,0.0
04/13/2016,0.0
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.0
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.05000000074505806
04/22/2016,0.0
04/23/2016,0.44999998807907104
04/24/2016,0.550000011920929
04/25/2016,0.20000000298023224
04/26/2016,0.5
04/27/2016,0.30000001192092896
04/28/2016,0.10000000149011612
04/29/2016,0.15000000596046448
04/30/2016,0.0
05/01/2016,0.30000001192092896
05/02/2016,0.15000000596046448
05/03/2016,0.5
05/04/2016,0.25
05/05/2016,0.10000000149011612
05/06/2016,0.15000000596046448
05/07/2016,0.15000000596046448
05/08/2016,0.20000000298023224
05/09/2016,0.20000000298023224
05/10/2016,0.10000000149011612
05/11/2016,0.10000000149011612
05/12/2016,0.20000000298023224
05/13/2016,0.25
05/14/2016,0.20000000298023224
05/15/2016,0.0
05/16/2016,0.20000000298023224
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.3499999940395355
05/20/2016,0.05000000074505806
05/21/2016,0.05000000074505806
05/22/2016,0.6000000238418579
05/23/2016,0.15000000596046448
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.05000000074505806
05/27/2016,0.25
05/28/2016,1.2000000476837158
05/29/2016,0.5
05/30/2016,0.0
05/31/2016,0.05000000074505806
06/01/2016,0.20000000298023224
06/02/2016,0.15000000596046448
06/03/2016,0.0
06/04/2016,0.05000000074505806
06/05/2016,0.10000000149011612
06/06/2016,0.05000000074505806
06/07/2016,0.0
06/08/2016,0.6500000357627869
06/09/2016,0.30000001192092896
06/10/2016,0.10000000149011612
06/11/2016,0.15000000596046448
06/12/2016,0.3500000238418579
06/13/2016,0.550000011920929
06/14/2016,0.20000000298023224
06/15/2016,0.0
06/16/2016,0.0
06/17/2016,0.0
06/18/2016,0.15000000596046448
06/19/2016,0.05000000074505806
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.10000000149011612
06/25/2016,1.6500000953674316
06/26/2016,0.25
06/27/2016,0.05000000074505806
06/28/2016,8.800000190734863
06/29/2016,0.05000000074505806
06/30/2016,17.299999237060547
07/01/2016,0.0
07/02/2016,38.5
07/03/2016,1.100000023841858
07/04/2016,3.200000047683716
07/05/2016,0.20000000298023224
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,10.850000381469727
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.0
07/14/2016,0.15000000596046448
07/15/2016,4.949999809265137
07/16/2016,0.05000000074505806
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,1.600000023841858
07/20/2016,9.40000057220459
07/21/2016,9.25
07/22/2016,1.100000023841858
07/23/2016,1.0499999523162842
07/24/2016,5.100000381469727
07/25/2016,20.25
07/26/2016,0.30000001192092896
07/27/2016,2.5999999046325684
07/28/2016,0.550000011920929
07/29/2016,0.0
07/30/2016,2.5999999046325684
07/31/2016,1.25
08/01/2016,12.050000190734863
08/02/2016,0.05000000074505806
08/03/2016,0.10000000149011612
08/04/2016,0.0
08/05/2016,0.10000000149011612
08/06/2016,5.200000286102295
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,0.5
08/11/2016,12.050000190734863
08/12/2016,5.400000095367432
08/13/2016,23.549999237060547
08/14/2016,0.800000011920929
08/15/2016,0.15000000596046448
08/16/2016,66.95000457763672
08/17/2016,1.5
08/18/2016,6.200000286102295
08/19/2016,2.75
08/20/2016,13.050000190734863
08/21/2016,4.949999809265137
08/22/2016,48.85000228881836
08/23/2016,0.05000000074505806
08/24/2016,0.0
08/25/2016,0.0
08/26/2016,0.20000000298023224
08/27/2016,1.25
08/28/2016,13.100000381469727
08/29/2016,11.649999618530273
08/30/2016,10.5
08/31/2016,1.0499999523162842
09/01/2016,70.94999694824219
09/02/2016,0.6499999761581421
09/03/2016,73.05000305175781
09/04/2016,0.0
09/05/2016,0.0
09/06/2016,49.05000305175781
09/07/2016,28.200000762939453
09/08/2016,0.20000000298023224
09/09/2016,7.900000095367432
09/10/2016,20.25
09/11/2016,16.149999618530273
09/12/2016,5.0
09/13/2016,22.0
09/14/2016,0.4000000059604645
09/15/2016,0.0
09/16/2016,1.2000000476837158
09/17/2016,3.8499999046325684
09/18/2016,3.0
09/19/2016,6.449999809265137
09/20/2016,12.700000762939453
09/21/2016,0.15000000596046448
09/22/2016,0.05000000074505806
09/23/2016,1.2999999523162842
09/24/2016,5.800000190734863
09/25/2016,57.30000305175781
09/26/2016,1.4500000476837158
09/27/2016,28.099998474121094
09/28/2016,55.75
09/29/2016,2.5999999046325684
09/30/2016,14.050000190734863
10/01/2016,0.20000000298023224
10/02/2016,0.0
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,0.10000000149011612
10/07/2016,0.10000000149011612
10/08/2016,0.10000000149011612
10/09/2016,0.10000000149011612
10/10/2016,0.05000000074505806
10/11/2016,0.10000000149011612
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.05000000074505806
10/15/2016,0.30000001192092896
10/16/2016,0.10000000149011612
10/17/2016,8.40000057220459
10/18/2016,2.450000047683716
10/19/2016,0.0
10/20/2016,0.0
10/21/2016,0.0
10/22/2016,0.05000000074505806
10/23/2016,0.0
10/24/2016,0.25
10/25/2016,4.200000286102295
10/26/2016,0.30000001192092896
10/27/2016,0.6500000357627869
10/28/2016,0.15000000596046448
10/29/2016,0.0
10/30/2016,0.0
10/31/2016,1.7000000476837158
11/01/2016,0.10000000149011612
11/02/2016,0.0
11/03/2016,0.30000001192092896
11/04/2016,0.3500000238418579
11/05/2016,6.050000190734863
11/06/2016,0.20000000298023224
11/07/2016,0.0
11/08/2016,0.0
11/09/2016,0.0
11/10/2016,0.45000001788139343
11/11/2016,0.10000000149011612
11/12/2016,0.0
11/13/2016,0.0
11/14/2016,0.25
11/15/2016,0.10000000149011612
11/16/2016,1.8499999046325684
11/17/2016,0.75
11/18/2016,0.10000000149011612
11/19/2016,0.44999998807907104
11/20/2016,0.0
11/21/2016,0.05000000074505806
11/22/2016,0.0
11/23/2016,0.30000001192092896
11/24/2016,0.30000001192092896
11/25/2016,0.0
11/26/2016,0.0
11/27/2016,0.6499999761581421
11/28/2016,0.4000000059604645
11/29/2016,0.30000001192092896
11/30/2016,0.05000000074505806
12/01/2016,0.15000000596046448
12/02/2016,0.0
12/03/2016,0.3500000238418579
12/04/2016,0.20000000298023224
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.3500000238418579
12/12/2016,0.0
12/13/2016,0.0
12/14/2016,0.15000000596046448
12/15/2016,0.4000000059604645
12/16/2016,0.20000000298023224
12/17/2016,1.2999999523162842
12/18/2016,1.100000023841858
12/19/2016,0.7000000476837158
12/20/2016,0.7000000476837158
12/21/2016,1.100000023841858
12/22/2016,0.05000000074505806
12/23/2016,0.0
12/24/2016,0.05000000074505806
12/25/2016,0.0
12/26/2016,0.0
12/27/2016,0.0
12/28/2016,0.15000000596046448
12/29/2016,0.0
12/30/2016,0.05000000074505806
12/31/2016,0.0
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.0
01/09/2017,0.4000000059604645
01/10/2017,0.05000000074505806
01/11/2017,0.05000000074505806
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.0
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.0
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.05000000074505806
02/11/2017,0.3499999940395355
02/12/2017,0.05000000074505806
02/13/2017,0.30000001192092896
02/14/2017,0.25
02/15/2017,0.20000000298023224
02/16/2017,0.15000000596046448
02/17/2017,0.05000000074505806
02/18/2017,0.25
02/19/2017,0.10000000149011612
02/20/2017,0.0
02/21/2017,0.10000000149011612
02/22/2017,0.0
02/23/2017,0.25
02/24/2017,0.20000000298023224
02/25/2017,0.10000000149011612
02/26/2017,0.15000000596046448
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.0
03/03/2017,0.05000000074505806
03/04/2017,0.10000000149011612
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.0
03/08/2017,0.25
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.30000001192092896
03/13/2017,0.15000000596046448
03/14/2017,0.20000000298023224
03/15/2017,0.15000000596046448
03/16/2017,0.6000000238418579
03/17/2017,0.10000000149011612
03/18/2017,0.0
03/19/2017,0.15000000596046448
03/20/2017,0.20000000298023224
03/21/2017,0.15000000596046448
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.05000000074505806
03/25/2017,0.05000000074505806
03/26/2017,0.10000000149011612
03/27/2017,0.0
03/28/2017,0.05000000074505806
03/29/2017,0.0
03/30/2017,0.05000000074505806
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.0
04/04/2017,0.05000000074505806
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.0
04/09/2017,0.0
04/10/2017,0.10000000149011612
04/11/2017,0.0
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.15000000596046448
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.10000000149011612
05/03/2017,0.05000000074505806
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.0
05/09/2017,0.0
05/10/2017,0.0
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.0
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.0
05/23/2017,0.05000000074505806
05/24/2017,0.4000000059604645
05/25/2017,0.05000000074505806
05/26/2017,0.10000000149011612
05/27/2017,1.2000000476837158
05/28/2017,6.300000190734863
05/29/2017,1.0
05/30/2017,1.4500000476837158
05/31/2017,0.05000000074505806
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.05000000074505806
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.10000000149011612
06/08/2017,0.15000000596046448
06/09/2017,0.0
06/10/2017,0.0
06/11/2017,0.05000000074505806
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,0.15000000596046448
06/19/2017,0.0
06/20/2017,0.4000000059604645
06/21/2017,0.0
06/22/2017,3.200000047683716
06/23/2017,0.15000000596046448
06/24/2017,0.9500000476837158
06/25/2017,0.05000000074505806
06/26/2017,0.15000000596046448
06/27/2017,9.199999809265137
06/28/2017,39.849998474121094
06/29/2017,0.05000000074505806
06/30/2017,20.450000762939453
07/01/2017,6.449999809265137
07/02/2017,12.800000190734863
07/03/2017,0.05000000074505806
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,0.25
07/07/2017,63.30000305175781
07/08/2017,50.10000228881836
07/09/2017,0.25
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,18.950000762939453
07/13/2017,26.0
07/14/2017,23.150001525878906
07/15/2017,6.199999809265137
07/16/2017,1.8000000715255737
07/17/2017,0.9000000357627869
07/18/2017,0.20000000298023224
07/19/2017,9.949999809265137
07/20/2017,0.75
07/21/2017,32.150001525878906
07/22/2017,0.550000011920929
07/23/2017,0.0
07/24/2017,18.150001525878906
07/25/2017,8.0
07/26/2017,0.0
07/27/2017,0.0
07/28/2017,4.800000190734863
07/29/2017,36.0
07/30/2017,46.900001525878906
07/31/2017,9.350000381469727
08/01/2017,0.3500000238418579
08/02/2017,29.299999237060547
08/03/2017,21.299999237060547
08/04/2017,0.550000011920929
08/05/2017,0.25
08/06/2017,0.0
08/07/2017,0.9500000476837158
08/08/2017,0.75
08/09/2017,11.050000190734863
08/10/2017,11.450000762939453
08/11/2017,21.100000381469727
08/12/2017,19.0
08/13/2017,50.35000228881836
08/14/2017,2.1000001430511475
08/15/2017,0.3500000238418579
08/16/2017,12.350000381469727
08/17/2017,4.800000190734863
08/18/2017,22.600000381469727
08/19/2017,0.0
08/20/2017,16.700000762939453
08/21/2017,2.549999952316284
08/22/2017,9.100000381469727
08/23/2017,49.20000076293945
08/24/2017,17.0
08/25/2017,5.200000286102295
08/26/2017,16.299999237060547
08/27/2017,15.450000762939453
08/28/2017,2.049999952316284
08/29/2017,0.45000001788139343
08/30/2017,0.05000000074505806
08/31/2017,11.100000381469727
09/01/2017,0.05000000074505806
09/02/2017,0.0
09/03/2017,0.30000001192092896
09/04/2017,0.20000000298023224
09/05/2017,3.6500000953674316
09/06/2017,2.5999999046325684
09/07/2017,2.0999999046325684
09/08/2017,3.4000000953674316
09/09/2017,2.6500000953674316
09/10/2017,2.8500001430511475
09/11/2017,0.30000001192092896
09/12/2017,0.20000000298023224
09/13/2017,1.7999999523162842
09/14/2017,16.5
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.25
09/18/2017,5.850000381469727
09/19/2017,7.100000381469727
09/20/2017,0.10000000149011612
09/21/2017,0.0
09/22/2017,0.0
09/23/2017,0.3499999940395355
09/24/2017,25.10000228881836
09/25/2017,22.450000762939453
09/26/2017,1.6500000953674316
09/27/2017,0.3499999940395355
09/28/2017,4.550000190734863
09/29/2017,0.0
09/30/2017,0.9500000476837158
10/01/2017,0.0
10/02/2017,9.65000057220459
10/03/2017,1.1500000953674316
10/04/2017,1.75
10/05/2017,0.05000000074505806
10/06/2017,0.0
10/07/2017,0.05000000074505806
10/08/2017,0.3499999940395355
10/09/2017,0.25
10/10/2017,0.25
10/11/2017,0.25
10/12/2017,24.700000762939453
10/13/2017,0.3500000238418579
10/14/2017,0.05000000074505806
10/15/2017,0.0
10/16/2017,8.300000190734863
10/17/2017,0.45000001788139343
10/18/2017,0.10000000149011612
10/19/2017,0.0
10/20/2017,0.10000000149011612
10/21/2017,0.10000000149011612
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
