mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3988730907440186,0.07629856277976815,0.026979398727416993,0.007261304970835507,,sqrt,2,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-26.123142493430663,-3.7823711146497425,-12.511263265396275,-1.5505633843571198,-48.914356926480714,-18.576339436862902,17.4520671523427,49
0.076285982131958,0.017640947011191118,0.0018815994262695312,4.261761278439394e-05,,sqrt,2,5,10,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",-39.98077502390097,-3.723678379517847,-20.263804109015823,-2.157195323948555,-45.69709575725235,-22.364509718727106,17.97204210251244,247
0.3486324310302734,0.01139237473812279,0.006218957901000977,0.002360348404774139,,sqrt,2,5,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-30.776093116619606,-3.271725219473049,-17.142085550200537,-1.4898448655682928,-59.155758735709355,-22.36710149751417,21.222207579634038,251
0.6596976280212402,0.07614212097812251,0.008835172653198243,0.0022343491066515093,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-26.654483166702782,-3.7558332365161005,-14.184000379063697,-1.2405479634937722,-53.036051603375235,-19.774183269830317,18.89456922990976,153
1.367421293258667,0.04240785972871189,0.01923832893371582,0.0042710956042751776,,sqrt,2,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-24.298481666637315,-3.898431412339409,-13.976920310572783,-1.1054965098431575,-48.46047055365305,-18.347960090609142,17.131079426180634,29
0.055694293975830075,0.008129742749048225,0.0026110172271728515,0.001615062044267558,,sqrt,2,10,10,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",-46.695487383071494,-3.305167456780789,-19.38573084618907,-2.596760370654461,-44.37410917459541,-23.271451046258242,19.15829739183721,261
0.3196537971496582,0.012450373871610616,0.004133367538452148,0.0001831307741401436,,sqrt,2,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-31.110486355266296,-3.5945664215298865,-14.31591480183347,-2.8637776121859155,-53.01512835472625,-20.979974709108365,18.99335172284965,211
0.6276318550109863,0.04621760685300553,0.011780834197998047,0.0037657645623648027,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-27.272740919930943,-3.716021661033077,-12.948970267182647,-1.6757726555905905,-50.01616714763967,-19.125934530275384,17.892486563377805,103
1.2575930595397948,0.05268292174205811,0.024279212951660155,0.008721767064988438,,sqrt,2,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-25.176555021552534,-3.9675194933688096,-12.545967491796434,-1.3803826050990387,-47.519462543896125,-18.117977431142588,16.88609297385859,13
0.06433229446411133,0.0063922179494069805,0.0017928600311279297,1.972250596470324e-05,,sqrt,4,2,10,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",-58.00449202630295,-2.253108127721002,-17.031883857639563,-5.158726481941459,-43.99305189974541,-25.288252478670078,22.019106096520485,271
0.30684995651245117,0.01795401984394788,0.005785417556762695,0.001565641982760282,,sqrt,4,2,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-28.384243307908612,-2.718424272077048,-13.80415165490928,-3.028834071754973,-51.807620310342315,-19.948654723398445,18.477385817724805,157
0.5758465766906739,0.029488140987005702,0.008460140228271485,0.0022610021486152735,,sqrt,4,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-23.16077671997466,-3.3025514692232893,-12.891447411664386,-1.7509220218657007,-53.387985041970886,-18.898736532939786,18.873522739054806,75
1.2369832515716552,0.1276008327528409,0.018225622177124024,0.0035062741508247106,,sqrt,4,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-22.851681315436057,-3.518692425834839,-13.167478399493438,-1.615497496251867,-51.215102887098055,-18.47369050482285,18.039808282171563,39
0.05749526023864746,0.007475134264439927,0.003728914260864258,0.0024647403504034922,,sqrt,4,5,10,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",-58.00449202630295,-2.253108127721002,-17.031883857639563,-5.158726481941459,-43.99305189974541,-25.288252478670078,22.019106096520485,271
0.27283082008361814,0.0271910972886612,0.006632566452026367,0.0028097487588069855,,sqrt,4,5,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-28.384243307908612,-2.718424272077048,-13.80415165490928,-3.028834071754973,-51.807620310342315,-19.948654723398445,18.477385817724805,157
0.6248125076293946,0.05294202818718749,0.011573600769042968,0.00418911381876624,,sqrt,4,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-23.16077671997466,-3.3025514692232893,-12.891447411664386,-1.7509220218657007,-53.387985041970886,-18.898736532939786,18.873522739054806,75
1.2451182365417481,0.04421049801828295,0.022250938415527343,0.0024185920652867975,,sqrt,4,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-22.851681315436057,-3.518692425834839,-13.167478399493438,-1.615497496251867,-51.215102887098055,-18.47369050482285,18.039808282171563,39
0.06473870277404785,0.004563960814769644,0.0030183315277099608,0.0017122059325533684,,sqrt,4,10,10,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",-42.99725623872213,-5.69384048508018,-14.738331759235276,-3.73058704754427,-51.0889417398733,-23.64979145409103,19.62567886867936,265
0.2998377323150635,0.029894074019670522,0.0059680938720703125,0.0039022787602015193,,sqrt,4,10,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-31.96988884453248,-3.191185297783707,-17.697713779540912,-3.9033845183432674,-49.49640876424849,-21.25171624088977,17.620557339075468,229
0.6128687381744384,0.03555415768424069,0.01096329689025879,0.003718553898030033,,sqrt,4,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-28.97439705418085,-3.3171951652236764,-16.03086823913117,-2.480639723317899,-49.624304533098034,-20.085480942990326,17.658429461264728,173
1.2561418533325195,0.04262191332593842,0.020279502868652342,0.0038415916182303893,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-27.309178868279304,-3.7081340406322405,-14.771600911461771,-1.8276367890123955,-50.72422279554132,-19.668154680985406,17.99915105597423,145
0.09301624298095704,0.005628285014198309,0.0027219772338867186,0.001230190329700194,,log2,1,2,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",-32.03486959255534,-3.256668917505031,-11.380470817907447,-2.0622204038267875,-56.23889685397785,-20.99462531715449,20.63758071865649,215
0.4530006408691406,0.015204084641350125,0.0070706367492675785,0.002728354793761816,,log2,1,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-28.22000904245472,-2.236570780482898,-12.154613963299791,-1.9373782671903306,-51.84990222400807,-19.27969485548716,18.882470317175486,133
0.849324893951416,0.016149346478212045,0.01930580139160156,0.014955965116573197,,log2,1,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-25.405606574004022,-3.099254586589539,-14.087442983722338,-1.3948087194662606,-51.02507843970794,-19.00243826069802,18.185417763082857,91
1.7342895984649658,0.09907198409985424,0.021541452407836913,0.0041752627320192455,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-26.167898047639213,-3.5724438334079482,-14.003556061662477,-1.2607207453272877,-47.88979974035494,-18.578883685678374,17.10420162700257,53
0.07257909774780273,0.00996255521268019,0.004645395278930664,0.0018537748446085813,,log2,1,5,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",-33.628457219204,-7.932646100113845,-13.901813689503623,-2.079049281692673,-37.47428619508055,-19.003250497118938,14.071868087900846,93
0.3751094341278076,0.017288458181768652,0.0055446624755859375,0.002071354698577526,,log2,1,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-27.539560359091425,-3.238816778730688,-15.36208970369699,-2.0692231135216734,-53.218700165606414,-20.285678024129435,18.888510719904147,185
0.8130528450012207,0.0656142136874982,0.012577533721923828,0.005869004818265374,,log2,1,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-28.901305361191056,-4.055184631488635,-12.527287220416717,-1.7716615901278459,-49.9533248678248,-19.44175273420981,17.98459119540221,135
1.488381576538086,0.11247309951534376,0.01778273582458496,0.003483812427602672,,log2,1,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-25.891344071248145,-4.376524222138323,-13.403031290773853,-1.454636461147417,-49.09672322925593,-18.844451854912734,17.356233925525558,69
0.09979662895202637,0.05078014456260811,0.0033331871032714843,0.0018220883220390713,,log2,1,10,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",-37.240171445595806,-3.752877019039025,-22.343818382708676,-2.7181885791475677,-39.394388346230706,-21.089888754544358,15.719732943450625,221
0.33407177925109866,0.010023175477357664,0.004210567474365235,0.00020841196684176825,,log2,1,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-30.90495751417462,-3.5960501310072033,-13.130144872327863,-2.344088082045866,-54.46710499232403,-20.888469118375916,19.651810321191736,207
0.625243091583252,0.04234089421604452,0.00951557159423828,0.0021473077086799743,,log2,1,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-28.566276389147628,-3.780872707668468,-13.400364685344277,-1.872970991972176,-47.553387827380206,-19.034774520302552,17.10623528352859,99
1.3212706089019775,0.04488623672656034,0.02172093391418457,0.0035757837283627455,,log2,1,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-24.671330086725327,-4.035008953949448,-13.652712099401173,-1.4585258427997974,-47.93056864046575,-18.349629124668297,16.895411424075377,33
0.08098206520080567,0.007634383067673931,0.004674863815307617,0.0018168424434904015,,log2,2,2,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",-72.50994985352158,-6.971484897559391,-13.338303653872675,-1.6945249721963513,-33.740312449180635,-25.65091516526612,25.82881193075422,283
0.3876044273376465,0.021266449795683123,0.006803178787231445,0.0019084356762760284,,log2,2,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-33.38965085943038,-3.4502894865210276,-13.721040246591832,-1.820829432156104,-51.20928150586136,-20.718218306112142,18.944779284927073,199
0.7274823665618897,0.02880443526007461,0.012807464599609375,0.005950208793212847,,log2,2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-28.027541711339275,-4.075603228289595,-12.143246220597502,-1.7944287230527984,-51.436980225557825,-19.495560021767396,18.429382361784295,139
1.4504944324493407,0.12032856222215477,0.022786617279052734,0.007494700547704357,,log2,2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-26.123142493430663,-3.7823711146497425,-12.511263265396275,-1.5505633843571198,-48.914356926480714,-18.576339436862902,17.4520671523427,49
0.06904549598693847,0.0039821824255914144,0.004169750213623047,0.0026889457846224103,,log2,2,5,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",-39.98077502390097,-3.723678379517847,-20.263804109015823,-2.157195323948555,-45.69709575725235,-22.364509718727106,17.97204210251244,247
0.3782960414886475,0.04800210404684768,0.008398342132568359,0.003836033685829413,,log2,2,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-30.776093116619606,-3.271725219473049,-17.142085550200537,-1.4898448655682928,-59.155758735709355,-22.36710149751417,21.222207579634038,251
0.7057298183441162,0.023431802000499987,0.012572622299194336,0.002738734135472715,,log2,2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-26.654483166702782,-3.7558332365161005,-14.184000379063697,-1.2405479634937722,-53.036051603375235,-19.774183269830317,18.89456922990976,153
1.482381772994995,0.05529767272060406,0.03048076629638672,0.010923122303876152,,log2,2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-24.298481666637315,-3.898431412339409,-13.976920310572783,-1.1054965098431575,-48.46047055365305,-18.347960090609142,17.131079426180634,29
0.0642324447631836,0.017559403860993656,0.0019706249237060546,4.668296661603382e-05,,log2,2,10,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",-46.695487383071494,-3.305167456780789,-19.38573084618907,-2.596760370654461,-44.37410917459541,-23.271451046258242,19.15829739183721,261
0.3067831039428711,0.03474675222158735,0.004918813705444336,0.0008467966345986346,,log2,2,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-31.110486355266296,-3.5945664215298865,-14.31591480183347,-2.8637776121859155,-53.01512835472625,-20.979974709108365,18.99335172284965,211
0.6485049724578857,0.02740034578971004,0.010313796997070312,0.0035834852006445175,,log2,2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-27.272740919930943,-3.716021661033077,-12.948970267182647,-1.6757726555905905,-50.01616714763967,-19.125934530275384,17.892486563377805,103
1.3129465103149414,0.02515074355345469,0.018395090103149415,0.004706185791373745,,log2,2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-25.176555021552534,-3.9675194933688096,-12.545967491796434,-1.3803826050990387,-47.519462543896125,-18.117977431142588,16.88609297385859,13
0.0657773494720459,0.005651454309943538,0.0019179821014404298,1.9540784415993802e-05,,log2,4,2,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",-58.00449202630295,-2.253108127721002,-17.031883857639563,-5.158726481941459,-43.99305189974541,-25.288252478670078,22.019106096520485,271
0.3214390277862549,0.00924462115184554,0.009093427658081054,0.001908947016223723,,log2,4,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-28.384243307908612,-2.718424272077048,-13.80415165490928,-3.028834071754973,-51.807620310342315,-19.948654723398445,18.477385817724805,157
0.6797044754028321,0.02646867960773932,0.011638879776000977,0.0020152477659044522,,log2,4,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-23.16077671997466,-3.3025514692232893,-12.891447411664386,-1.7509220218657007,-53.387985041970886,-18.898736532939786,18.873522739054806,75
1.2517586708068849,0.07842422988682196,0.018094921112060548,0.003301517441164712,,log2,4,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-22.851681315436057,-3.518692425834839,-13.167478399493438,-1.615497496251867,-51.215102887098055,-18.47369050482285,18.039808282171563,39
0.07398152351379395,0.01057107920999665,0.0026954174041748046,0.001029508437280697,,log2,4,5,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",-58.00449202630295,-2.253108127721002,-17.031883857639563,-5.158726481941459,-43.99305189974541,-25.288252478670078,22.019106096520485,271
0.3306009292602539,0.014519363525207468,0.009017848968505859,0.00584621689050495,,log2,4,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-28.384243307908612,-2.718424272077048,-13.80415165490928,-3.028834071754973,-51.807620310342315,-19.948654723398445,18.477385817724805,157
0.6581761360168457,0.013839719318337907,0.01388406753540039,0.004781380515295908,,log2,4,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-23.16077671997466,-3.3025514692232893,-12.891447411664386,-1.7509220218657007,-53.387985041970886,-18.898736532939786,18.873522739054806,75
1.2721278190612793,0.03261172977403153,0.016363191604614257,0.002121901471292915,,log2,4,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-22.851681315436057,-3.518692425834839,-13.167478399493438,-1.615497496251867,-51.215102887098055,-18.47369050482285,18.039808282171563,39
0.07737526893615723,0.007794142940826062,0.002967548370361328,0.0008990309252824085,,log2,4,10,10,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",-42.99725623872213,-5.69384048508018,-14.738331759235276,-3.73058704754427,-51.0889417398733,-23.64979145409103,19.62567886867936,265
0.3239402770996094,0.008414247339144889,0.005768489837646484,0.0017137312622400652,,log2,4,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-31.96988884453248,-3.191185297783707,-17.697713779540912,-3.9033845183432674,-49.49640876424849,-21.25171624088977,17.620557339075468,229
0.6598320960998535,0.06971279123826842,0.008461570739746094,0.0005788267046384075,,log2,4,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-28.97439705418085,-3.3171951652236764,-16.03086823913117,-2.480639723317899,-49.624304533098034,-20.085480942990326,17.658429461264728,173
1.2366508483886718,0.09286347626584403,0.02002992630004883,0.005200312332083479,,log2,4,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-27.309178868279304,-3.7081340406322405,-14.771600911461771,-1.8276367890123955,-50.72422279554132,-19.668154680985406,17.99915105597423,145
0.2913533687591553,0.03894207359964417,0.002444744110107422,0.0003460043252894714,,,1,2,10,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",-75.80160492655936,-4.172394982897385,-29.423009389336006,-1.0442235135951665,-205.51939297180263,-63.19212515683811,76.02906490536047,426
1.3557888984680175,0.06076929855744796,0.009324073791503906,0.0027354557874843216,,,1,2,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-67.62512093010055,-4.059671055613684,-31.450789581126806,-2.3767441303524706,-197.45958423303128,-60.59438198604496,72.41040084401676,389
2.6528955936431884,0.1222323598086873,0.015744781494140624,0.0015162295968481323,,,1,2,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-66.01896074674042,-4.0846476338128745,-28.814566275241404,-2.231944367019135,-200.47620605121855,-60.325265014806476,73.76377095406292,372
5.3480690002441404,0.13173925466222158,0.02898125648498535,0.00397149378689679,,,1,2,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-65.12351349282947,-4.054048656717797,-28.029799476114107,-2.4242076872230447,-200.8058757252466,-60.08748900762621,73.91822753735228,357
0.2335973262786865,0.018939579134990177,0.0020441532135009764,8.856913597415694e-05,,,1,5,10,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",-53.23961825915562,-4.26423930818773,-32.38458541213157,-2.052519936961308,-203.5752103505155,-59.103234653390345,74.67599271044666,308
1.223461389541626,0.07775864086539824,0.00711970329284668,0.002138848469518432,,,1,5,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-59.56109294584962,-4.012368872215151,-32.707897278872736,-3.2633567252699107,-196.7798184033639,-59.26490684511426,71.83972432081435,311
2.4370265007019043,0.08869519604879847,0.014242744445800782,0.003373972981084684,,,1,5,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-60.55728609456526,-3.983928134217238,-30.58967635819049,-2.76153052685736,-200.1732161298232,-59.61312744873071,73.38542439440015,332
