Date,LIS_Soil_Moisture_0_10cm,LIS_Soil_Moisture_10_40cm,LIS_Soil_Moisture_40_100cm,LIS_Soil_Moisture_100_200cm
2015-01-01,0.10324038565158844,0.1251400262117386,0.13556306064128876,0.24647624790668488
2015-01-02,0.10218798369169235,0.12415149807929993,0.13440747559070587,0.24632272124290466
2015-01-03,0.10132180154323578,0.12318269908428192,0.13327494263648987,0.24617192149162292
2015-01-04,0.10068359971046448,0.12219230830669403,0.13211461901664734,0.24602369964122772
2015-01-05,0.09999586641788483,0.1211753785610199,0.13092026114463806,0.24587810039520264
2015-01-06,0.09886033087968826,0.12016621232032776,0.1297343373298645,0.24573495984077454
2015-01-07,0.09796923398971558,0.11920765042304993,0.12860938906669617,0.24559420347213745
2015-01-08,0.09706265479326248,0.1183384358882904,0.12759222090244293,0.24545568227767944
2015-01-09,0.0962124615907669,0.11751827597618103,0.12663418054580688,0.24531905353069305
2015-01-10,0.09554378688335419,0.11668363958597183,0.1256576031446457,0.24518442153930664
2015-01-11,0.09510284662246704,0.11592402309179306,0.12477093935012817,0.24505159258842468
2015-01-12,0.09480196237564087,0.11519048362970352,0.1239146813750267,0.24492046236991882
2015-01-13,0.09417380392551422,0.11445189267396927,0.12305119633674622,0.24479107558727264
2015-01-14,0.09351831674575806,0.11366458237171173,0.12212808430194855,0.24466325342655182
2015-01-15,0.09291789680719376,0.11283496022224426,0.12115298956632614,0.24453707039356232
2015-01-16,0.09241850674152374,0.11202944815158844,0.12020634859800339,0.24441254138946533
2015-01-17,0.09187760949134827,0.11124032735824585,0.11927871406078339,0.24428953230381012
2015-01-18,0.09125528484582901,0.11044889688491821,0.11834773421287537,0.24416795372962952
2015-01-19,0.09073957800865173,0.10971006751060486,0.11747981607913971,0.2440478503704071
2015-01-20,0.0904802531003952,0.10898365080356598,0.11662614345550537,0.24392911791801453
2015-01-21,0.08996015042066574,0.10825605690479279,0.11577028036117554,0.24381166696548462
2015-01-22,0.09010091423988342,0.1075887382030487,0.11498622596263885,0.2436954230070114
2015-01-23,0.09106877446174622,0.10694918036460876,0.11423347890377045,0.24358057975769043
2015-01-24,0.0908900648355484,0.10629189014434814,0.11345750093460083,0.24346667528152466
2015-01-25,0.09071662276983261,0.10561136156320572,0.11265265941619873,0.2433539628982544
2015-01-26,0.09059150516986847,0.10493846237659454,0.11185619235038757,0.24324241280555725
2015-01-27,0.09007100760936737,0.104270800948143,0.11106568574905396,0.24313198029994965
2015-01-28,0.08955322206020355,0.10361451655626297,0.11028891056776047,0.24302256107330322
2015-01-29,0.08927111327648163,0.10298310220241547,0.10954183340072632,0.2429141104221344
2015-01-30,0.08902689069509506,0.10236623883247375,0.1088118702173233,0.24280673265457153
2015-01-31,0.08848727494478226,0.101761095225811,0.10809594392776489,0.2427002489566803
2015-02-01,0.08819720149040222,0.10118132829666138,0.10741041600704193,0.24259473383426666
2015-02-02,0.08819195628166199,0.10065192729234695,0.10678522288799286,0.24249005317687988
2015-02-03,0.08861620724201202,0.10017965734004974,0.10622824728488922,0.24238623678684235
2015-02-04,0.08836168050765991,0.09970434755086899,0.10566675662994385,0.24228321015834808
2015-02-05,0.08832250535488129,0.09922283887863159,0.10509742796421051,0.24218103289604187
2015-02-06,0.08839717507362366,0.09874233603477478,0.10452859103679657,0.24207964539527893
2015-02-07,0.08845081180334091,0.09825531393289566,0.10395123809576035,0.24197903275489807
2015-02-08,0.0882636159658432,0.09779530763626099,0.10340622067451477,0.24187913537025452
2015-02-09,0.0880635678768158,0.09737148880958557,0.10290469229221344,0.24177996814250946
2015-02-10,0.0878211110830307,0.09695662558078766,0.10241382569074631,0.2416815310716629
2015-02-11,0.08748065680265427,0.0965486615896225,0.10193122923374176,0.24158373475074768
2015-02-12,0.08726443350315094,0.09615404903888702,0.10146462917327881,0.24148663878440857
2015-02-13,0.08694734424352646,0.09584471583366394,0.10110077261924744,0.2413901835680008
2015-02-14,0.08659601211547852,0.09552409499883652,0.10072334110736847,0.24129429459571838
2015-02-15,0.08605502545833588,0.09510445594787598,0.10022664815187454,0.24119901657104492
2015-02-16,0.08553557842969894,0.09469027817249298,0.0997367575764656,0.24110443890094757
2015-02-17,0.08601785451173782,0.09428989142179489,0.09926307201385498,0.2410103976726532
2015-02-18,0.08616811782121658,0.09390213340520859,0.0988038033246994,0.24091702699661255
2015-02-19,0.08629050850868225,0.09354783594608307,0.09838460385799408,0.24082422256469727
2015-02-20,0.08627016842365265,0.09322071820497513,0.09799772500991821,0.24073201417922974
2015-02-21,0.08580359816551208,0.09287574887275696,0.09758937358856201,0.24064046144485474
2015-02-22,0.08526688069105148,0.09251780807971954,0.09716564416885376,0.24054937064647675
2015-02-23,0.08475298434495926,0.09214755892753601,0.0967273861169815,0.24045878648757935
2015-02-24,0.08423922955989838,0.09177637100219727,0.09628820419311523,0.24036893248558044
2015-02-25,0.08375416696071625,0.09141422808170319,0.09586012363433838,0.2402794510126114
2015-02-26,0.08335253596305847,0.09106101095676422,0.09544287621974945,0.24019064009189606
2015-02-27,0.08287274092435837,0.09070611000061035,0.09502384066581726,0.24010227620601654
2015-02-28,0.08240605145692825,0.09035174548625946,0.09460560977458954,0.24001444876194
2015-03-01,0.08197777718305588,0.09000437706708908,0.09419594705104828,0.23992714285850525
2015-03-02,0.08157433569431305,0.08966557681560516,0.09379664063453674,0.23984035849571228
2015-03-03,0.08118849247694016,0.08933417499065399,0.09340627491474152,0.23975405097007751
2015-03-04,0.0808451697230339,0.08900903165340424,0.09302350878715515,0.23966822028160095
2015-03-05,0.0805433914065361,0.08869260549545288,0.09265118837356567,0.23958292603492737
2015-03-06,0.08039182424545288,0.08839460462331772,0.09230083227157593,0.23949798941612244
2015-03-07,0.08023644983768463,0.08811336755752563,0.09197038412094116,0.23941361904144287
2015-03-08,0.08003243058919907,0.08785519003868103,0.09166739135980606,0.23932969570159912
2015-03-09,0.07994437217712402,0.08763504028320312,0.09140969812870026,0.23924612998962402
2015-03-10,0.07976663112640381,0.08741498738527298,0.09115204215049744,0.2391630858182907
2015-03-11,0.0795612782239914,0.08716509491205215,0.0908588171005249,0.23908039927482605
2015-03-12,0.07932347059249878,0.0868973508477211,0.09054429829120636,0.2389981746673584
2015-03-13,0.0790579617023468,0.08662959188222885,0.09022977948188782,0.23891642689704895
2015-03-14,0.07884176820516586,0.08636794984340668,0.08992253243923187,0.23883499205112457
2015-03-15,0.07877735793590546,0.08610741794109344,0.08961650729179382,0.2387540638446808
2015-03-16,0.0786726325750351,0.08585485816001892,0.08931991457939148,0.23867347836494446
2015-03-17,0.07852328568696976,0.08561800420284271,0.08904194086790085,0.23859336972236633
2015-03-18,0.09219908714294434,0.08546730130910873,0.08886382728815079,0.23851361870765686
2015-03-19,0.10801835358142853,0.08536632359027863,0.08872251212596893,0.23843424022197723
2015-03-20,0.10599146783351898,0.0852099061012268,0.08850595355033875,0.23835526406764984
2015-03-21,0.10522540658712387,0.08506596833467484,0.08830969780683517,0.23827660083770752
2015-03-22,0.1039191484451294,0.08493754267692566,0.0881352573633194,0.2381983995437622
2015-03-23,0.10243424773216248,0.08481110632419586,0.0879666730761528,0.23812046647071838
2015-03-24,0.10090889036655426,0.08467996120452881,0.08779527246952057,0.23804301023483276
2015-03-25,0.09948369115591049,0.08453921973705292,0.08761456608772278,0.23796574771404266
2015-03-26,0.09811241924762726,0.08438793569803238,0.08742308616638184,0.23788902163505554
2015-03-27,0.09686185419559479,0.08423244208097458,0.08722834289073944,0.23781251907348633
2015-03-28,0.09565244615077972,0.08408256620168686,0.08704214543104172,0.23773643374443054
2015-03-29,0.09446834027767181,0.08393701910972595,0.08686265349388123,0.23766064643859863
2015-03-30,0.09332293272018433,0.0837906152009964,0.08668342232704163,0.23758524656295776
2015-03-31,0.09234404563903809,0.08364635705947876,0.0865078717470169,0.23751017451286316
2015-04-01,0.09142951667308807,0.08350463211536407,0.08633625507354736,0.23743540048599243
2015-04-02,0.0905657708644867,0.08336655795574188,0.08616980910301208,0.23736101388931274
2015-04-03,0.08979088068008423,0.08323465287685394,0.08601147681474686,0.23728689551353455
2015-04-04,0.08996756374835968,0.08311332017183304,0.0858660638332367,0.23721319437026978
2015-04-05,0.0893886536359787,0.08300317823886871,0.08573421835899353,0.23713968694210052
2015-04-06,0.08896468579769135,0.08290097117424011,0.08561225235462189,0.23706665635108948
2015-04-07,0.08860799670219421,0.08280111849308014,0.0854933112859726,0.23699375987052917
2015-04-08,0.08803330361843109,0.08270060271024704,0.08537384122610092,0.23692134022712708
2015-04-09,0.08804537355899811,0.0826088935136795,0.08526505529880524,0.2368490993976593
2015-04-10,0.08756032586097717,0.08252090215682983,0.08516080677509308,0.23677721619606018
2015-04-11,0.08698129653930664,0.08243156969547272,0.08505524694919586,0.23670564591884613
2015-04-12,0.08644892275333405,0.08234262466430664,0.08495043218135834,0.23663431406021118
2015-04-13,0.08598744869232178,0.08225812017917633,0.08485108613967896,0.23656341433525085
2015-04-14,0.08564832806587219,0.08218292146921158,0.0847630500793457,0.23649264872074127
2015-04-15,0.08536098897457123,0.08211389929056168,0.08468246459960938,0.23642221093177795
2015-04-16,0.08503515273332596,0.0820433497428894,0.08460016548633575,0.23635217547416687
2015-04-17,0.0847349464893341,0.08197629451751709,0.08452212810516357,0.23628222942352295
2015-04-18,0.08442866802215576,0.0819111093878746,0.08444644510746002,0.23621277511119843
2015-04-19,0.08410435914993286,0.0818486139178276,0.08437401801347733,0.23614344000816345
2015-04-20,0.08380011469125748,0.08178705722093582,0.08430276066064835,0.23607446253299713
2015-04-21,0.08354013413190842,0.08172786980867386,0.08423443138599396,0.2360057234764099
