Date,LIS_Soil_Moisture_0_10cm,LIS_Soil_Moisture_10_40cm,LIS_Soil_Moisture_40_100cm,LIS_Soil_Moisture_100_200cm
2015-01-01,0.12580613791942596,0.2003941833972931,0.21103817224502563,0.29427391290664673
2015-01-02,0.1253151148557663,0.20007655024528503,0.21073684096336365,0.29420173168182373
2015-01-03,0.1250009685754776,0.19977612793445587,0.21045321226119995,0.2941301763057709
2015-01-04,0.12482073903083801,0.19948580861091614,0.21017968654632568,0.2940593361854553
2015-01-05,0.12441395223140717,0.1991787552833557,0.2098880261182785,0.2939892113208771
2015-01-06,0.12398210167884827,0.1988726258277893,0.20959684252738953,0.29391923546791077
2015-01-07,0.12360774725675583,0.19857341051101685,0.20931264758110046,0.2938498258590698
2015-01-08,0.12326329201459885,0.19828028976917267,0.20903433859348297,0.2937808036804199
2015-01-09,0.12294262647628784,0.19799305498600006,0.20876187086105347,0.293712317943573
2015-01-10,0.1226634532213211,0.19772374629974365,0.20850789546966553,0.29364466667175293
2015-01-11,0.12239043414592743,0.19746214151382446,0.208261638879776,0.2935774326324463
2015-01-12,0.12210874259471893,0.19719597697257996,0.2080102264881134,0.2935103178024292
2015-01-13,0.1218528002500534,0.1969418227672577,0.2077711522579193,0.2934437692165375
2015-01-14,0.12157560884952545,0.19668586552143097,0.2075297087430954,0.2933773398399353
2015-01-15,0.1213153600692749,0.1964319944381714,0.2072901576757431,0.29331153631210327
2015-01-16,0.12108226120471954,0.19618210196495056,0.20705437660217285,0.29324638843536377
2015-01-17,0.12087230384349823,0.19593243300914764,0.2068185657262802,0.293181836605072
2015-01-18,0.12054723501205444,0.19568729400634766,0.20658719539642334,0.2931174635887146
2015-01-19,0.12021483480930328,0.19545415043830872,0.20636817812919617,0.2930532693862915
2015-01-20,0.11993695795536041,0.19521869719028473,0.20614635944366455,0.2929895520210266
2015-01-21,0.11967693269252777,0.19498038291931152,0.20592117309570312,0.29292595386505127
2015-01-22,0.11942017823457718,0.1947607398033142,0.20571553707122803,0.2928629517555237
2015-01-23,0.11914677917957306,0.1945466697216034,0.20551544427871704,0.29280054569244385
2015-01-24,0.11885194480419159,0.19432157278060913,0.20530343055725098,0.2927384078502655
2015-01-25,0.11857408285140991,0.19409552216529846,0.20509016513824463,0.2926768362522125
2015-01-26,0.11826464533805847,0.1938679814338684,0.2048749327659607,0.2926153242588043
2015-01-27,0.1179480254650116,0.1936425119638443,0.20466166734695435,0.2925540804862976
2015-01-28,0.11764395236968994,0.19342052936553955,0.20445185899734497,0.29249322414398193
2015-01-29,0.1173463761806488,0.1932029128074646,0.20424644649028778,0.2924324870109558
2015-01-30,0.11707958579063416,0.19298602640628815,0.20404143631458282,0.2923722267150879
2015-01-31,0.11686953902244568,0.19277004897594452,0.20383718609809875,0.29231229424476624
2015-02-01,0.11668652296066284,0.19255435466766357,0.20363295078277588,0.29225289821624756
2015-02-02,0.11656856536865234,0.19233936071395874,0.20342916250228882,0.292194128036499
2015-02-03,0.116429902613163,0.19212886691093445,0.2032298594713211,0.29213547706604004
2015-02-04,0.11626860499382019,0.1919216811656952,0.20303373038768768,0.29207688570022583
2015-02-05,0.11609083414077759,0.19171857833862305,0.20284178853034973,0.2920188009738922
2015-02-06,0.11591445654630661,0.19152387976646423,0.20265857875347137,0.2919608950614929
2015-02-07,0.1157587319612503,0.191339910030365,0.2024865448474884,0.29190292954444885
2015-02-08,0.1156134158372879,0.19115127623081207,0.20230922102928162,0.29184550046920776
2015-02-09,0.11545699834823608,0.1909557580947876,0.20212429761886597,0.2917883098125458
2015-02-10,0.11528667062520981,0.1907636821269989,0.20194289088249207,0.29173165559768677
2015-02-11,0.11511890590190887,0.1905750334262848,0.20176492631435394,0.29167526960372925
2015-02-12,0.11494971066713333,0.19039301574230194,0.2015937864780426,0.2916194200515747
2015-02-13,0.11476404964923859,0.1902158260345459,0.2014276385307312,0.29156363010406494
2015-02-14,0.11456699669361115,0.1900358647108078,0.20125821232795715,0.29150789976119995
2015-02-15,0.11437772214412689,0.18985575437545776,0.20108839869499207,0.29145264625549316
2015-02-16,0.11421424895524979,0.18967321515083313,0.2009158581495285,0.2913976311683655
2015-02-17,0.11421549320220947,0.18949320912361145,0.20074571669101715,0.29134252667427063
2015-02-18,0.11418738961219788,0.18930959701538086,0.20057150721549988,0.29128754138946533
2015-02-19,0.11403261125087738,0.18912369012832642,0.2003946304321289,0.2912331223487854
2015-02-20,0.11390849947929382,0.18894675374031067,0.20022708177566528,0.29117876291275024
2015-02-21,0.11378315091133118,0.18877270817756653,0.20006242394447327,0.2911245822906494
2015-02-22,0.11363263428211212,0.18859289586544037,0.19989138841629028,0.29107147455215454
2015-02-23,0.11348419636487961,0.18841099739074707,0.19971780478954315,0.291018545627594
2015-02-24,0.11334314942359924,0.18823057413101196,0.1995457112789154,0.29096561670303345
2015-02-25,0.11320701241493225,0.18805243074893951,0.19937580823898315,0.2909127473831177
2015-02-26,0.1130620539188385,0.18787403404712677,0.19920538365840912,0.2908604145050049
2015-02-27,0.1128997802734375,0.18769457936286926,0.1990337073802948,0.29080823063850403
2015-02-28,0.11274570226669312,0.18751341104507446,0.19885998964309692,0.2907559871673584
2015-03-01,0.11260654032230377,0.18733415007591248,0.1986880600452423,0.2907039225101471
2015-03-02,0.11246983706951141,0.18715792894363403,0.19851918518543243,0.2906523048877716
2015-03-03,0.11234335601329803,0.18698206543922424,0.19835057854652405,0.29060083627700806
2015-03-04,0.11224687844514847,0.18680793046951294,0.1981835663318634,0.29054930806159973
2015-03-05,0.1121535450220108,0.18663573265075684,0.19801852107048035,0.2904980182647705
2015-03-06,0.11207549273967743,0.18646551668643951,0.1978553682565689,0.2904477119445801
2015-03-07,0.11199328303337097,0.18630561232566833,0.19770318269729614,0.29039764404296875
