Date,LIS_Soil_Moisture_0_10cm,LIS_Soil_Moisture_10_40cm,LIS_Soil_Moisture_40_100cm,LIS_Soil_Moisture_100_200cm
2015-01-01,0.10551975667476654,0.18618513643741608,0.19169224798679352,0.23338042199611664
2015-01-02,0.1049407422542572,0.18583908677101135,0.19134250283241272,0.23322242498397827
2015-01-03,0.1044001579284668,0.18551123142242432,0.19101054966449738,0.2330709993839264
2015-01-04,0.10389748215675354,0.18518859148025513,0.19068393111228943,0.23292125761508942
2015-01-05,0.10343439877033234,0.18484994769096375,0.1903427392244339,0.23276495933532715
2015-01-06,0.10283596068620682,0.18450677394866943,0.18999773263931274,0.23260653018951416
2015-01-07,0.10232727229595184,0.1841753125190735,0.1896640956401825,0.23245364427566528
2015-01-08,0.10184022784233093,0.18385754525661469,0.18934369087219238,0.23230668902397156
2015-01-09,0.10130712389945984,0.18354719877243042,0.1890307515859604,0.2321619689464569
2015-01-10,0.10092140734195709,0.1832469403743744,0.1887277364730835,0.23202168941497803
2015-01-11,0.10058005154132843,0.18296405673027039,0.1884414255619049,0.23188884556293488
2015-01-12,0.10019843280315399,0.1826847642660141,0.18815898895263672,0.23175734281539917
2015-01-13,0.0998585969209671,0.1824185848236084,0.18788915872573853,0.23163102567195892
2015-01-14,0.09949903190135956,0.18214084208011627,0.18760886788368225,0.23149973154067993
2015-01-15,0.0991118848323822,0.18185505270957947,0.18732133507728577,0.23136459290981293
2015-01-16,0.09875595569610596,0.18157923221588135,0.1870434582233429,0.23123370110988617
2015-01-17,0.09846397489309311,0.18130777776241302,0.18676996231079102,0.23110485076904297
2015-01-18,0.09809305518865585,0.18102777004241943,0.1864887773990631,0.23097187280654907
2015-01-19,0.09774652123451233,0.18076157569885254,0.18622101843357086,0.2308441400527954
2015-01-20,0.0974249392747879,0.1804996281862259,0.18595749139785767,0.23071840405464172
2015-01-21,0.09708698093891144,0.1802314817905426,0.185688316822052,0.23059000074863434
2015-01-22,0.0967911034822464,0.17996664345264435,0.18542256951332092,0.23046249151229858
2015-01-23,0.09656058251857758,0.17970441281795502,0.1851595938205719,0.23033583164215088
2015-01-24,0.0962071418762207,0.17943738400936127,0.18489232659339905,0.23020726442337036
2015-01-25,0.09586818516254425,0.179167240858078,0.18462234735488892,0.23007753491401672
2015-01-26,0.09554730355739594,0.17889533936977386,0.1843509078025818,0.2299465835094452
2015-01-27,0.0951853096485138,0.17862282693386078,0.18407925963401794,0.22981467843055725
2015-01-28,0.09484654664993286,0.17835167050361633,0.18380901217460632,0.22968325018882751
2015-01-29,0.09450103342533112,0.17808613181114197,0.18354427814483643,0.2295539379119873
2015-01-30,0.09418189525604248,0.17782333493232727,0.18328222632408142,0.22942578792572021
2015-01-31,0.09389756619930267,0.17756453156471252,0.1830240935087204,0.22930017113685608
2015-02-01,0.09370893239974976,0.1773104965686798,0.1827704906463623,0.22917723655700684
2015-02-02,0.09369926899671555,0.17706602811813354,0.1825261116027832,0.2290581613779068
2015-02-03,0.09382948279380798,0.17683261632919312,0.18229229748249054,0.22894345223903656
2015-02-04,0.09363660216331482,0.17659279704093933,0.1820526123046875,0.22882571816444397
2015-02-05,0.09340149164199829,0.17635539174079895,0.18181531131267548,0.22870874404907227
2015-02-06,0.09319008886814117,0.17612223327159882,0.18158230185508728,0.2285933643579483
