Date,LIS_Soil_Moisture_0_10cm,LIS_Soil_Moisture_10_40cm,LIS_Soil_Moisture_40_100cm,LIS_Soil_Moisture_100_200cm
2015-01-01,0.0890256017446518,0.09373632073402405,0.09570121765136719,0.25151848793029785
2015-01-02,0.08832831680774689,0.0929979681968689,0.09489988535642624,0.2513670325279236
2015-01-03,0.08772304654121399,0.09229594469070435,0.09413842856884003,0.25121715664863586
2015-01-04,0.08713017404079437,0.09159266948699951,0.09337587654590607,0.25106877088546753
2015-01-05,0.08657578378915787,0.09089989215135574,0.09262494742870331,0.2509217858314514
2015-01-06,0.08584216982126236,0.09023056924343109,0.09189978241920471,0.2507762908935547
2015-01-07,0.0851825550198555,0.0895892009139061,0.09120545536279678,0.2506321668624878
2015-01-08,0.08461505174636841,0.0889996886253357,0.09056760370731354,0.2504894733428955
2015-01-09,0.08410712331533432,0.0884505957365036,0.08997376263141632,0.2503480613231659
2015-01-10,0.08358137309551239,0.08789055049419403,0.0893682986497879,0.2502080798149109
2015-01-11,0.08322206139564514,0.08738233149051666,0.08881901204586029,0.2500692903995514
2015-01-12,0.08290426433086395,0.08690415322780609,0.08830220997333527,0.24993187189102173
2015-01-13,0.08249946683645248,0.08643779158592224,0.08779825270175934,0.2497955560684204
2015-01-14,0.08205797523260117,0.08597014844417572,0.08729305863380432,0.24966058135032654
2015-01-15,0.08163614571094513,0.08550964295864105,0.08679570257663727,0.24952679872512817
2015-01-16,0.08123411238193512,0.08506814390420914,0.08631901443004608,0.24939417839050293
2015-01-17,0.0808461457490921,0.08464036881923676,0.08585727214813232,0.2492627501487732
2015-01-18,0.08046482503414154,0.08422645926475525,0.08541060984134674,0.2491324543952942
2015-01-19,0.08010173588991165,0.0838484987616539,0.08500287681818008,0.24900326132774353
2015-01-20,0.07977478206157684,0.08347320556640625,0.08459806442260742,0.2488752007484436
2015-01-21,0.07945007085800171,0.08309774100780487,0.08419312536716461,0.24874821305274963
2015-01-22,0.07923677563667297,0.08274863660335541,0.08381669968366623,0.24862226843833923
2015-01-23,0.08074010908603668,0.08241942524909973,0.08346103876829147,0.24849742650985718
2015-01-24,0.08057038486003876,0.08209458738565445,0.08310927450656891,0.2483735978603363
2015-01-25,0.08023945987224579,0.08176454901695251,0.0827520564198494,0.24825075268745422
2015-01-26,0.07991743087768555,0.08144420385360718,0.0824054479598999,0.2481289803981781
2015-01-27,0.07960834354162216,0.08113670349121094,0.08207285404205322,0.2480081468820572
2015-01-28,0.07928232848644257,0.0808369368314743,0.08174873888492584,0.24788829684257507
2015-01-29,0.07903730124235153,0.0805516466498375,0.08144035935401917,0.24776941537857056
2015-01-30,0.0788041427731514,0.08027561008930206,0.08114202320575714,0.24765142798423767
2015-01-31,0.07858793437480927,0.08000227063894272,0.08084667474031448,0.2475343942642212
2015-02-01,0.07830736041069031,0.07973679900169373,0.08055989444255829,0.24741829931735992
2015-02-02,0.07834732532501221,0.0794874057173729,0.08029057085514069,0.2473030388355255
2015-02-03,0.07915906608104706,0.07925744354724884,0.08004194498062134,0.2471887171268463
2015-02-04,0.07900434732437134,0.07903284579515457,0.07979876548051834,0.24707522988319397
2015-02-05,0.07871083170175552,0.07881155610084534,0.07955927401781082,0.24696260690689087
2015-02-06,0.07843518257141113,0.07859709858894348,0.07932724058628082,0.246850848197937
2015-02-07,0.07822127640247345,0.07838739454746246,0.07910044491291046,0.24673992395401
2015-02-08,0.07797271013259888,0.07818663120269775,0.07888339459896088,0.24662983417510986
2015-02-09,0.07783672213554382,0.07799649983644485,0.07867790758609772,0.2465205043554306
