Date,LIS_Soil_Moisture_0_10cm,LIS_Soil_Moisture_10_40cm,LIS_Soil_Moisture_40_100cm,LIS_Soil_Moisture_100_200cm
2015-01-01,0.10671065002679825,0.1678006947040558,0.17796409130096436,0.24851316213607788
2015-01-02,0.10585863143205643,0.1674780547618866,0.17758393287658691,0.24831917881965637
2015-01-03,0.10508815944194794,0.16717827320098877,0.17722883820533752,0.2481275498867035
2015-01-04,0.1044403463602066,0.1668776273727417,0.17687344551086426,0.2479381263256073
2015-01-05,0.10366411507129669,0.16658057272434235,0.17652228474617004,0.2477508783340454
2015-01-06,0.10279157012701035,0.16629651188850403,0.17618554830551147,0.24756576120853424
2015-01-07,0.10202345252037048,0.1660231053829193,0.17586077749729156,0.2473827302455902
2015-01-08,0.10135312378406525,0.16576889157295227,0.1755569875240326,0.24720169603824615
2015-01-09,0.10068449378013611,0.16553160548210144,0.1752716302871704,0.24702268838882446
2015-01-10,0.10012787580490112,0.16530099511146545,0.1749938428401947,0.24684560298919678
2015-01-11,0.09972339868545532,0.1650962382555008,0.1747438609600067,0.24667036533355713
2015-01-12,0.0991862565279007,0.16490283608436584,0.17450621724128723,0.2464970052242279
2015-01-13,0.09867862612009048,0.16472101211547852,0.17428112030029297,0.24632547795772552
2015-01-14,0.09814563393592834,0.16453754901885986,0.17405441403388977,0.24615567922592163
2015-01-15,0.09763363003730774,0.16435930132865906,0.173833429813385,0.24598762392997742
2015-01-16,0.097174733877182,0.16418996453285217,0.17362210154533386,0.24582123756408691
2015-01-17,0.09683211147785187,0.1640254259109497,0.1734161376953125,0.24565652012825012
2015-01-18,0.09633547067642212,0.16386525332927704,0.1732148975133896,0.24549344182014465
2015-01-19,0.09584388136863708,0.163719043135643,0.17302846908569336,0.24533194303512573
2015-01-20,0.09540022909641266,0.1635720133781433,0.1728413999080658,0.24517202377319336
2015-01-21,0.09495078027248383,0.1634243130683899,0.17265382409095764,0.24501360952854156
2015-01-22,0.09458433091640472,0.1632876992225647,0.1724780797958374,0.24485668540000916
2015-01-23,0.09456976503133774,0.1631563901901245,0.172308087348938,0.2447013258934021
2015-01-24,0.09407825022935867,0.16302375495433807,0.17213675379753113,0.2445472925901413
2015-01-25,0.0936446264386177,0.16289253532886505,0.17196714878082275,0.2443947196006775
2015-01-26,0.09322817623615265,0.16276593506336212,0.17180252075195312,0.2442435622215271
2015-01-27,0.09282710403203964,0.16264329850673676,0.17164215445518494,0.24409377574920654
