Date,LIS_ET
2015-01-01,1.157952904701233
2015-01-02,1.0981194972991943
2015-01-03,1.1147881746292114
2015-01-04,1.1603037118911743
2015-01-05,1.1940853595733643
2015-01-06,1.1246747970581055
2015-01-07,1.0407882928848267
2015-01-08,0.8999972343444824
2015-01-09,0.983650267124176
2015-01-10,0.8850721120834351
2015-01-11,0.8031198978424072
2015-01-12,0.8313039541244507
2015-01-13,0.8137717247009277
2015-01-14,0.9313323497772217
2015-01-15,0.9144117832183838
2015-01-16,0.8617222309112549
2015-01-17,0.8848354816436768
2015-01-18,0.8514288663864136
2015-01-19,0.8023045063018799
2015-01-20,0.8272700905799866
2015-01-21,0.7825036644935608
2015-01-22,0.7397124767303467
2015-01-23,0.7614760398864746
2015-01-24,0.7840338945388794
2015-01-25,0.7922221422195435
2015-01-26,0.7714775204658508
2015-01-27,0.7553510665893555
2015-01-28,0.7414816617965698
2015-01-29,0.7100872993469238
2015-01-30,0.7062971591949463
2015-01-31,0.6676528453826904
2015-02-01,0.6482222080230713
2015-02-02,0.5723123550415039
2015-02-03,0.533549427986145
2015-02-04,0.5652828216552734
2015-02-05,0.5475873947143555
2015-02-06,0.5858239531517029
2015-02-07,0.5680742859840393
2015-02-08,0.498259961605072
2015-02-09,0.4896363615989685
2015-02-10,0.4786553382873535
2015-02-11,0.471338152885437
2015-02-12,0.4530215263366699
2015-02-13,0.285308837890625
2015-02-14,0.4925597906112671
2015-02-15,0.48853087425231934
2015-02-16,0.47946012020111084
2015-02-17,0.48326653242111206
2015-02-18,0.4635699391365051
2015-02-19,0.39484184980392456
2015-02-20,0.4152839481830597
2015-02-21,0.41172316670417786
2015-02-22,0.42968857288360596
2015-02-23,0.43185746669769287
2015-02-24,0.4262831211090088
2015-02-25,0.41077643632888794
2015-02-26,0.4057917892932892
2015-02-27,0.4124850630760193
2015-02-28,0.40498602390289307
2015-03-01,0.38913148641586304
2015-03-02,0.38031649589538574
2015-03-03,0.36795932054519653
2015-03-04,0.3615885376930237
2015-03-05,0.34541600942611694
2015-03-06,0.3231268525123596
2015-03-07,0.31149184703826904
2015-03-08,0.2640981674194336
2015-03-09,0.22655323147773743
2015-03-10,0.2704114317893982
2015-03-11,0.2929348945617676
2015-03-12,0.30808454751968384
2015-03-13,0.2952081859111786
2015-03-14,0.2950673997402191
2015-03-15,0.2884804606437683
2015-03-16,0.27583760023117065
2015-03-17,0.2588999569416046
2015-03-18,0.49004673957824707
2015-03-19,0.5119767189025879
2015-03-20,0.3838564157485962
2015-03-21,0.34175732731819153
2015-03-22,0.2975359857082367
2015-03-23,0.3052000403404236
2015-03-24,0.2982141375541687
2015-03-25,0.29948854446411133
2015-03-26,0.2980183959007263
2015-03-27,0.28692883253097534
2015-03-28,0.2717238962650299
2015-03-29,0.27193111181259155
2015-03-30,0.26262301206588745
2015-03-31,0.24021270871162415
2015-04-01,0.2352312058210373
2015-04-02,0.22155894339084625
2015-04-03,0.20829932391643524
2015-04-04,0.20252278447151184
2015-04-05,0.17010849714279175
2015-04-06,0.16159388422966003
2015-04-07,0.16407130658626556
2015-04-08,0.16820737719535828
2015-04-09,0.15257033705711365
2015-04-10,0.1597703993320465
2015-04-11,0.1486055999994278
2015-04-12,0.136969655752182
2015-04-13,0.133042573928833
2015-04-14,0.10553808510303497
2015-04-15,0.11585089564323425
2015-04-16,0.10659228265285492
2015-04-17,0.10264153778553009
2015-04-18,0.09866081178188324
2015-04-19,0.09898930042982101
2015-04-20,0.09319134056568146
2015-04-21,0.08968853205442429
2015-04-22,0.09203287959098816
2015-04-23,0.09089363366365433
2015-04-24,0.09179218113422394
2015-04-25,0.0818202793598175
2015-04-26,0.07087063789367676
2015-04-27,0.06433497369289398
2015-04-28,0.0028285845182836056
2015-04-29,0.03925731033086777
2015-04-30,0.06960023194551468
2015-05-01,0.08127272129058838
2015-05-02,0.049655184149742126
2015-05-03,-0.0008691862458363175
2015-05-04,0.07182271778583527
2015-05-05,0.09994333982467651
2015-05-06,0.0867190808057785
2015-05-07,0.03398067504167557
2015-05-08,0.08581796288490295
2015-05-09,0.059526700526475906
2015-05-10,0.0691395252943039
2015-05-11,0.03006533905863762
2015-05-12,0.07252597063779831
2015-05-13,0.07735684514045715
2015-05-14,0.07625571638345718
2015-05-15,0.07134384661912918
2015-05-16,0.05228987708687782
2015-05-17,0.056411661207675934
2015-05-18,0.06896188855171204
2015-05-19,0.06573950499296188
2015-05-20,0.06769873946905136
2015-05-21,0.0710258036851883
2015-05-22,0.07502391189336777
2015-05-23,0.08156760036945343
2015-05-24,0.08127360045909882
2015-05-25,0.07817582786083221
2015-05-26,0.08462673425674438
2015-05-27,0.08194401115179062
2015-05-28,0.08114205300807953
2015-05-29,0.06736786663532257
2015-05-30,0.06828244030475616
2015-05-31,0.06586198508739471
2015-06-01,0.05168691650032997
2015-06-02,0.04335413873195648
2015-06-03,0.08396723866462708
2015-06-04,0.07383154332637787
2015-06-05,0.06868141144514084
2015-06-06,0.0720212459564209
2015-06-07,0.07803349196910858
2015-06-08,0.06969540566205978
2015-06-09,0.06733264774084091
2015-06-10,0.06497608125209808
2015-06-11,0.057417042553424835
2015-06-12,0.10052284598350525
2015-06-13,0.11018338799476624
2015-06-14,0.15069672465324402
2015-06-15,0.16392165422439575
2015-06-16,0.1864926815032959
2015-06-17,0.8251157999038696
2015-06-18,0.7164723873138428
2015-06-19,0.5996991395950317
2015-06-20,0.5254402160644531
2015-06-21,0.4539761543273926
2015-06-22,0.401162713766098
2015-06-23,0.39248842000961304
2015-06-24,0.37141165137290955
2015-06-25,0.2956075072288513
2015-06-26,0.3310195505619049
2015-06-27,0.3286858797073364
2015-06-28,0.3166908025741577
2015-06-29,0.3217335343360901
2015-06-30,0.007473591715097427
2015-07-01,0.9050487875938416
2015-07-02,1.193727731704712
2015-07-03,0.7657802104949951
2015-07-04,0.7006929516792297
2015-07-05,0.6347638368606567
2015-07-06,0.5764715671539307
2015-07-07,0.48804885149002075
2015-07-08,1.1030304431915283
2015-07-09,0.8215272426605225
2015-07-10,2.2177443504333496
2015-07-11,2.415642261505127
2015-07-12,2.528928279876709
2015-07-13,1.9430876970291138
2015-07-14,2.111123561859131
2015-07-15,2.174075126647949
2015-07-16,1.9181759357452393
2015-07-17,1.6774017810821533
2015-07-18,1.6100609302520752
2015-07-19,2.3789303302764893
2015-07-20,1.9896003007888794
2015-07-21,1.7339370250701904
2015-07-22,1.5995087623596191
2015-07-23,1.425484538078308
2015-07-24,1.850299596786499
