Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.12056776881217957,1.8828478687282768e-06
2015-01-02,0.11955773085355759,9.521426846959002e-08
2015-01-03,0.11857318878173828,7.608360874655773e-07
2015-01-04,0.11761285364627838,4.944750799040776e-06
2015-01-05,0.11667628586292267,3.933201242034556e-06
2015-01-06,0.11576265096664429,1.9859114352982488e-09
2015-01-07,0.11487068235874176,1.7098821913918982e-08
2015-01-08,0.1139986515045166,1.6465245167296416e-08
2015-01-09,0.11314506828784943,8.334934520348725e-09
2015-01-10,0.11230956017971039,3.400424830601878e-08
2015-01-11,0.11149083822965622,5.697048436559271e-06
2015-01-12,0.11068806052207947,7.76058861617912e-09
2015-01-13,0.10990095138549805,3.1225022567582528e-09
2015-01-14,0.10912885516881943,3.2072588140863445e-08
2015-01-15,0.10837137699127197,4.672129989558016e-07
2015-01-16,0.10762855410575867,4.505302513280185e-07
2015-01-17,0.10689931362867355,0.0
2015-01-18,0.10618333518505096,0.0
2015-01-19,0.10548028349876404,4.964628715242725e-06
2015-01-20,0.10478947311639786,1.5502052974625258e-07
2015-01-21,0.10411033034324646,4.0132897538569523e-07
2015-01-22,0.10344237089157104,3.29318136209622e-05
2015-01-23,0.10278543829917908,1.3979213690618053e-05
2015-01-24,0.10213865339756012,4.2515853238001e-06
2015-01-25,0.10150223970413208,1.0207670129602775e-05
2015-01-26,0.1008756160736084,1.1618506505328696e-05
2015-01-27,0.10025891661643982,1.242887947228155e-06
2015-01-28,0.0996512621641159,4.0915588215284515e-06
2015-01-29,0.09905277192592621,6.582122750842245e-06
2015-01-30,0.09846320748329163,2.2816625460109208e-06
2015-01-31,0.0978817269206047,2.8783615491079217e-09
2015-02-01,0.09730863571166992,6.523206593556097e-06
2015-02-02,0.09674333035945892,0.00015747408906463534
2015-02-03,0.09618540108203888,1.0890709063460235e-06
2015-02-04,0.09563492238521576,5.865234925295226e-06
2015-02-05,0.09509173780679703,5.418150976765901e-06
2015-02-06,0.09455558657646179,1.8567356164567173e-05
2015-02-07,0.09402630478143692,3.622975327743916e-06
2015-02-08,0.09350359439849854,2.2837475626147352e-06
2015-02-09,0.09298732876777649,2.3048808088788064e-06
2015-02-10,0.09247732907533646,1.178108050226001e-06
2015-02-11,0.09197347611188889,8.054369686760765e-07
2015-02-12,0.09147557616233826,1.4097988696448738e-06
2015-02-13,0.09098343551158905,4.61979027477355e-07
2015-02-14,0.09049659967422485,2.9589109544758685e-06
2015-02-15,0.09001537412405014,1.2431461415829403e-10
2015-02-16,0.08953968435525894,1.074816964319325e-06
2015-02-17,0.08906947076320648,5.324098310666159e-05
2015-02-18,0.08860466629266739,5.108503501105588e-06
2015-02-19,0.08814509958028793,9.269950169255026e-06
2015-02-20,0.08769048750400543,1.006264028546866e-05
2015-02-21,0.08724093437194824,0.0
2015-02-22,0.08679617941379547,0.0
2015-02-23,0.0863562747836113,8.911817062084992e-09
2015-02-24,0.08592101186513901,2.5791868640823168e-09
2015-02-25,0.08549048006534576,5.162675051906263e-07
2015-02-26,0.08506465703248978,0.0
2015-02-27,0.0846431776881218,1.3788969965844444e-08
2015-02-28,0.08422597497701645,1.255265491550972e-08
2015-03-01,0.08381325751543045,0.0
2015-03-02,0.08340489864349365,0.0
2015-03-03,0.08300043642520905,0.0
2015-03-04,0.08260014653205872,2.927345865710862e-13
2015-03-05,0.08220412582159042,4.688718320267071e-07
2015-03-06,0.08181163668632507,1.0351219543736079e-06
2015-03-07,0.08142317831516266,2.405669192739879e-07
2015-03-08,0.0810387134552002,7.871594789321534e-07
2015-03-09,0.080657459795475,2.2732265847480448e-07
2015-03-10,0.08028024435043335,6.348744818751584e-08
2015-03-11,0.07990632951259613,6.145143061075942e-08
2015-03-12,0.07953601330518723,6.229001314750349e-08
2015-03-13,0.07916948944330215,3.9218626568526815e-08
2015-03-14,0.07880587875843048,3.495460987323895e-07
2015-03-15,0.07844617962837219,3.9718912603348144e-07
2015-03-16,0.07808934152126312,2.9100345955157536e-07
2015-03-17,0.07773610949516296,1.1298325119923902e-07
2015-03-18,0.0773860514163971,0.011569521389901638
2015-03-19,0.07703900337219238,6.245858094189316e-05
2015-03-20,0.07669512927532196,4.744915216292611e-08
2015-03-21,0.07635413110256195,0.00010980370279867202
2015-03-22,0.07601641118526459,1.0553365115129054e-07
2015-03-23,0.07568128407001495,8.357065439668077e-08
2015-03-24,0.07534946501255035,1.046013835548365e-07
2015-03-25,0.07502011209726334,7.123208273229764e-12
2015-03-26,0.07469400763511658,3.4786626357252715e-10
2015-03-27,0.07437031716108322,2.5479618415147343e-09
2015-03-28,0.07404975593090057,3.005408422129818e-11
2015-03-29,0.07373161613941193,3.3860413140018863e-08
2015-03-30,0.07341641187667847,0.0
2015-03-31,0.07310374081134796,0.0
2015-04-01,0.07279369235038757,2.741556981433746e-09
2015-04-02,0.07248635590076447,0.0
