Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.1263779103755951,1.649572595852078e-06
2015-01-02,0.12536835670471191,1.3954618225398008e-06
2015-01-03,0.12438106536865234,1.0923399713647086e-06
2015-01-04,0.1234150156378746,6.267009212024277e-06
2015-01-05,0.12246973812580109,2.2293697838904336e-06
2015-01-06,0.1215442642569542,1.6721000140051956e-09
2015-01-07,0.12063776701688766,2.525635878214416e-08
2015-01-08,0.11974900215864182,2.966084444722128e-08
2015-01-09,0.11887695640325546,9.996897532005278e-09
2015-01-10,0.11802087724208832,3.553330074623773e-08
2015-01-11,0.1171802505850792,7.106097200448858e-06
2015-01-12,0.11635421216487885,2.9273456547684873e-08
2015-01-13,0.11554228514432907,1.1940448629843559e-08
2015-01-14,0.11474402248859406,4.141374887467464e-08
2015-01-15,0.11395929753780365,2.2723072845565184e-07
2015-01-16,0.11318778991699219,5.745270073020947e-07
2015-01-17,0.11242898553609848,0.0
2015-01-18,0.11168236285448074,0.0
2015-01-19,0.11094759404659271,4.370816441223724e-06
2015-01-20,0.11022406071424484,2.334663662395542e-07
2015-01-21,0.10951171070337296,6.076264185139735e-07
2015-01-22,0.10880977660417557,3.863592792185955e-05
2015-01-23,0.1081182062625885,2.298791878274642e-05
2015-01-24,0.10743657499551773,4.4270641410548706e-06
2015-01-25,0.10676431655883789,1.143059489550069e-05
2015-01-26,0.10610216856002808,2.670663661774597e-06
2015-01-27,0.10544902086257935,1.8679809272725834e-06
2015-01-28,0.10480450093746185,4.820897174795391e-06
2015-01-29,0.10416896641254425,8.55393591336906e-06
2015-01-30,0.10354235768318176,3.33947855324368e-06
2015-01-31,0.10292389243841171,6.567403509905034e-09
2015-02-01,0.10231327265501022,7.925521458673757e-06
2015-02-02,0.10171033442020416,0.0002340166684007272
2015-02-03,0.10111495852470398,1.0203525562246796e-06
2015-02-04,0.10052692890167236,8.101787898340262e-06
2015-02-05,0.09994617104530334,5.860140845470596e-06
2015-02-06,0.09937246143817902,2.7296864573145285e-05
2015-02-07,0.0988057404756546,5.209682967688423e-06
2015-02-08,0.0982457846403122,3.642895308075822e-06
2015-02-09,0.09769241511821747,3.9201395338750444e-06
2015-02-10,0.09714558720588684,1.0216327837042627e-06
2015-02-11,0.09660510718822479,5.69644271308789e-07
