Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.11020109057426453,9.006781738207792e-07
2015-01-02,0.10916170477867126,2.8481124125789847e-09
2015-01-03,0.1081530973315239,1.9141989469062537e-06
2015-01-04,0.10717413574457169,1.545483087284083e-06
2015-01-05,0.10622403025627136,2.3752579636493465e-06
2015-01-06,0.10530222207307816,8.306831889015598e-10
2015-01-07,0.10440743714570999,1.6112111644872584e-09
2015-01-08,0.10353697836399078,4.683948784389713e-09
2015-01-09,0.1026887521147728,3.466758213832577e-09
2015-01-10,0.1018620952963829,5.011618213757174e-07
2015-01-11,0.10105570405721664,1.2526576028903946e-05
2015-01-12,0.10026757419109344,4.05456956897865e-09
2015-01-13,0.0994972214102745,2.3418766925686896e-12
2015-01-14,0.09874451160430908,6.173186850588763e-09
2015-01-15,0.09801048040390015,5.6330723197106636e-08
2015-01-16,0.09729423373937607,3.4093136491719633e-07
2015-01-17,0.09659463912248611,0.0
2015-01-18,0.09591129422187805,3.3176586478056436e-12
2015-01-19,0.09524338692426682,2.7263695301371627e-06
2015-01-20,0.0945897102355957,4.543240805787718e-08
2015-01-21,0.09394992887973785,8.558641440004067e-08
2015-01-22,0.09332361072301865,0.0005126249161548913
2015-01-23,0.09270977228879929,9.71604822552763e-06
2015-01-24,0.09210751205682755,5.1118977353326045e-06
2015-01-25,0.09151681512594223,4.351622010290157e-06
2015-01-26,0.09093792736530304,7.851738700992428e-06
2015-01-27,0.09037066996097565,1.0110704806720605e-06
2015-01-28,0.08981414139270782,1.1759304641145718e-07
2015-01-29,0.0892677754163742,1.4643106851508492e-06
2015-01-30,0.08873099833726883,3.480153623058868e-07
2015-01-31,0.08820337057113647,7.601341778240567e-09
2015-02-01,0.08768482506275177,1.1811681588369538e-06
2015-02-02,0.08717521280050278,0.0002593018871266395
2015-02-03,0.086672842502594,4.0207487472798675e-06
2015-02-04,0.08617836982011795,9.819019396672957e-06
2015-02-05,0.08569127321243286,3.0386829052986286e-08
2015-02-06,0.08521093428134918,5.000382316211471e-06
2015-02-07,0.08473854511976242,1.2620658708328847e-05
2015-02-08,0.08427265286445618,1.367025333820493e-06
2015-02-09,0.0838128849864006,1.3559313174482668e-06
2015-02-10,0.08335939049720764,6.532782208523713e-07
2015-02-11,0.08291246742010117,1.0240072469969164e-06
2015-02-12,0.08247179538011551,4.1770690017983725e-07
2015-02-13,0.08203662931919098,4.5185342401055095e-07
2015-02-14,0.08160668611526489,1.134438662120374e-06
2015-02-15,0.08118247985839844,4.2934406030425976e-12
2015-02-16,0.08076376467943192,5.082694087832351e-07
2015-02-17,0.08035040646791458,9.822823813010473e-06
2015-02-18,0.07994227111339569,1.3439783970170538e-06
2015-02-19,0.0795392245054245,3.241986405555508e-06
2015-02-20,0.07914109528064728,6.419534656743053e-06
2015-02-21,0.07874775677919388,0.0
2015-02-22,0.07835908234119415,0.0
2015-02-23,0.07797490060329437,4.971218547922263e-09
2015-02-24,0.07759515196084976,1.211530875622202e-09
2015-02-25,0.07721970230340958,1.811459213740818e-07
2015-02-26,0.07684865593910217,0.0
2015-02-27,0.07648208737373352,2.812750032887834e-08
2015-02-28,0.07611993700265884,1.3821465927321697e-07
2015-03-01,0.0757620558142662,0.0
2015-03-02,0.07540806382894516,0.0
2015-03-03,0.07505763322114944,0.0
2015-03-04,0.07471121847629547,2.5370330836160804e-12
2015-03-05,0.07436875998973846,2.2350248229940917e-07
2015-03-06,0.07402998954057693,4.758942964144808e-07
2015-03-07,0.07369431853294373,7.811250668510183e-08
2015-03-08,0.0733623057603836,2.5782389911910286e-06
2015-03-09,0.0730336457490921,6.06810658609902e-07
2015-03-10,0.07270792871713638,1.493844159483615e-08
2015-03-11,0.07238569855690002,3.296796080576314e-08
2015-03-12,0.0720660611987114,9.606886663959813e-08
2015-03-13,0.07174994796514511,1.551727457638208e-08
2015-03-14,0.0714372918009758,1.4945076998174045e-07
2015-03-15,0.0711270123720169,9.088764727493981e-07
2015-03-16,0.07082021236419678,1.0876104283852328e-07
2015-03-17,0.07051607966423035,1.2946868466201522e-08
2015-03-18,0.07021484524011612,0.026401057839393616
2015-03-19,0.0699160248041153,0.0001291104417759925
2015-03-20,0.0696200281381607,4.358798832981847e-08
2015-03-21,0.06932655721902847,5.872973633813672e-05
2015-03-22,0.06903569400310516,4.709826129101202e-08
2015-03-23,0.0687471404671669,4.199180025921123e-08
2015-03-24,0.06846131384372711,7.501186871650134e-08
2015-03-25,0.06817757338285446,2.5542068460282508e-09
2015-03-26,0.06789668649435043,3.4120166692019893e-09
2015-03-27,0.06761769950389862,7.377106481243345e-09
2015-03-28,0.067341648042202,1.6250671919237902e-08
2015-03-29,0.06706730276346207,8.40265368395876e-09
2015-03-30,0.0667959451675415,0.0
2015-03-31,0.0665261447429657,0.0
2015-04-01,0.06625937670469284,3.903127820947816e-13
2015-04-02,0.06599408388137817,0.0
2015-04-03,0.06573173403739929,5.319744786902447e-07
2015-04-04,0.06547095626592636,9.666670666774735e-05
2015-04-05,0.06521234661340714,1.0889707624528455e-07
2015-04-06,0.06495613604784012,2.6144400067096285e-07
2015-04-07,0.0647011250257492,5.97038081195933e-08
2015-04-08,0.06444906443357468,3.087178956917569e-09
2015-04-09,0.06419826298952103,0.00011759108019759879
2015-04-10,0.06394950300455093,9.75781955236954e-13
2015-04-11,0.06370311975479126,5.0514281646485415e-09
2015-04-12,0.06345778703689575,0.0
2015-04-13,0.0632152408361435,1.1050224202335812e-07
2015-04-14,0.06297408044338226,1.337797073119873e-07
2015-04-15,0.06273424625396729,4.027559441510675e-08
2015-04-16,0.062497157603502274,9.812209356141466e-08
2015-04-17,0.06226109340786934,2.3259518755480713e-08
2015-04-18,0.062026750296354294,5.204216080301194e-08
2015-04-19,0.06179484724998474,1.4225340017048893e-08
2015-04-20,0.06156376749277115,3.744895593627007e-08
2015-04-21,0.06133468076586723,9.323304084318806e-08
2015-04-22,0.061107706278562546,9.045128734896934e-08
2015-04-23,0.060881536453962326,6.526049389776745e-08
2015-04-24,0.06065744906663895,2.5595150887625095e-08
2015-04-25,0.060435302555561066,2.1097577018736047e-08
2015-04-26,0.06021388992667198,8.878647577148513e-07
2015-04-27,0.05999451503157616,1.7629957937970175e-07
2015-04-28,0.05977707728743553,1.1866235581692308e-05
2015-04-29,0.059560377150774,4.337673090049066e-06
2015-04-30,0.05934539809823036,2.0624304397642845e-07
2015-05-01,0.05913258343935013,3.4442884953023167e-06
2015-05-02,0.0589204765856266,0.0003817701945081353
2015-05-03,0.05870968848466873,1.169809911516495e-05
2015-05-04,0.058501310646533966,0.00032594153890386224
2015-05-05,0.05829371511936188,6.152265541459201e-08
2015-05-06,0.05808703973889351,2.0358002075226977e-05
2015-05-07,0.05788283050060272,1.1619764336501248e-05
2015-05-08,0.05767964944243431,1.9462237105472013e-05
2015-05-09,0.057477135211229324,2.3692687136644963e-06
