Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.11492767930030823,4.0993817229662e-09
2015-01-02,0.11404348909854889,5.854691731421724e-13
2015-01-03,0.11317267268896103,2.7483775966175017e-07
2015-01-04,0.11231477558612823,8.892983771602303e-08
2015-01-05,0.11146971583366394,1.64260472956812e-06
2015-01-06,0.11063732206821442,0.0
2015-01-07,0.10981709510087967,0.0
2015-01-08,0.10900864005088806,2.591208669855405e-08
2015-01-09,0.10821178555488586,8.782037597132586e-13
2015-01-10,0.10742638260126114,2.0228936303823275e-09
2015-01-11,0.10665217787027359,4.546733975985262e-07
2015-01-12,0.10588878393173218,2.0306023529315098e-08
2015-01-13,0.10513600707054138,1.4675760606763788e-10
2015-01-14,0.10439368337392807,0.0
2015-01-15,0.10366153717041016,0.0
2015-01-16,0.1029394268989563,5.640234945758493e-08
2015-01-17,0.1022270992398262,9.75781955236954e-14
2015-01-18,0.10152436792850494,0.0
2015-01-19,0.1008310541510582,1.169709321402479e-05
2015-01-20,0.10014693439006805,7.247193400949925e-10
2015-01-21,0.09947183728218079,1.0308160991456816e-09
2015-01-22,0.09880559146404266,3.2569045060881763e-07
2015-01-23,0.09814797341823578,9.345832040708046e-06
2015-01-24,0.09749887883663177,6.239064305191278e-07
2015-01-25,0.09685814380645752,9.8514951751838e-10
2015-01-26,0.09622560441493988,3.5135858666990316e-08
2015-01-27,0.09560105204582214,9.104342097998597e-06
2015-01-28,0.09498435258865356,9.032326175884009e-08
2015-01-29,0.0943753719329834,1.7475475289074893e-08
2015-01-30,0.0937739759683609,0.0
2015-01-31,0.09318005293607712,1.2170576724201965e-07
2015-02-01,0.09259343147277832,1.951563910473908e-13
2015-02-02,0.09201397746801376,1.1574262316571549e-05
2015-02-03,0.09144145250320435,1.3201007220686733e-07
2015-02-04,0.09087584912776947,5.130661451246965e-10
2015-02-05,0.09031710028648376,0.0
2015-02-06,0.08976510167121887,0.0
2015-02-07,0.08921950310468674,0.0
2015-02-08,0.0886802077293396,9.482649110381658e-10
2015-02-09,0.08814737200737,1.1047071590830626e-10
2015-02-10,0.08762083947658539,0.0
2015-02-11,0.08710026741027832,0.0
2015-02-12,0.08658558130264282,4.9960036108132044e-11
2015-02-13,0.08607693761587143,1.3588880847237306e-06
2015-02-14,0.08557406067848206,1.4461087882722268e-10
2015-02-15,0.08507680892944336,2.4572331312811002e-05
2015-02-16,0.08458515256643295,1.1110838471495299e-08
2015-02-17,0.08409905433654785,1.678344963007561e-11
2015-02-18,0.08361828327178955,9.816394452855093e-08
2015-02-19,0.08314289152622223,6.482929393314407e-08
2015-02-20,0.08267267048358917,2.363734097343695e-09
2015-02-21,0.08220763504505157,0.0
2015-02-22,0.08174771070480347,0.0
2015-02-23,0.08129258453845978,0.0
2015-02-24,0.08084259182214737,0.0
2015-02-25,0.08039732277393341,0.0
2015-02-26,0.07995665073394775,0.0
2015-02-27,0.07952103018760681,0.0
2015-02-28,0.07908955216407776,2.8102520310824275e-11
2015-03-01,0.07866287231445312,0.0
2015-03-02,0.07824072986841202,0.0
2015-03-03,0.07782258093357086,0.0
2015-03-04,0.07740934193134308,0.0
2015-03-05,0.0769997090101242,1.3895135042574225e-10
2015-03-06,0.07659479975700378,0.0
2015-03-07,0.0761936604976654,0.0
2015-03-08,0.0757966861128807,4.58259237348102e-05
