Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.12542389333248138,9.892928574117832e-07
2015-01-02,0.12440259754657745,1.6298680804993637e-07
2015-01-03,0.12340512871742249,7.153321348596364e-07
2015-01-04,0.1224302351474762,5.7160159485647455e-06
2015-01-05,0.12147703766822815,2.737367594818352e-06
2015-01-06,0.12054485082626343,1.5854505486245785e-09
2015-01-07,0.11963273584842682,3.3009143862727797e-08
2015-01-08,0.11873932182788849,3.4913284707727144e-08
2015-01-09,0.1178634911775589,1.4937269199322145e-08
2015-01-10,0.11700420081615448,3.181673591257095e-08
2015-01-11,0.11616130918264389,6.51219943392789e-06
2015-01-12,0.11533371359109879,2.405809951255833e-08
2015-01-13,0.11452092230319977,1.518785097687214e-08
2015-01-14,0.11372236907482147,4.996315894345571e-08
2015-01-15,0.11293792724609375,5.483925633598119e-07
2015-01-16,0.11216698586940765,5.743687552239862e-07
2015-01-17,0.11140906810760498,0.0
2015-01-18,0.11066371202468872,0.0
2015-01-19,0.10993053019046783,1.7409387282896205e-06
2015-01-20,0.10920896381139755,1.616987788111146e-07
2015-01-21,0.1084987223148346,9.445694786336389e-07
2015-01-22,0.10779940336942673,2.5244498829124495e-05
2015-01-23,0.10711057484149933,2.3311957193072885e-05
2015-01-24,0.10643182694911957,3.537586053425912e-06
2015-01-25,0.10576310008764267,1.0613342055876274e-05
2015-01-26,0.10510409623384476,9.072417014976963e-06
2015-01-27,0.10445448756217957,7.166283353399194e-07
2015-01-28,0.10381413996219635,9.153305654763244e-06
2015-01-29,0.1031825989484787,7.886914318078198e-06
2015-01-30,0.1025596559047699,4.299154170439579e-06
2015-01-31,0.10194525122642517,2.1927286653067313e-09
2015-02-01,0.10133904963731766,7.062453732942231e-06
2015-02-02,0.10074080526828766,6.517974543385208e-05
2015-02-03,0.10015013068914413,6.542418304888997e-07
2015-02-04,0.09956683218479156,5.080722985439934e-06
2015-02-05,0.0989907830953598,1.3429552382149268e-05
2015-02-06,0.09842189401388168,3.1824100005906075e-05
2015-02-07,0.09785999357700348,1.1642980098258704e-05
2015-02-08,0.09730492532253265,5.287957719701808e-06
2015-02-09,0.09675653278827667,2.9689460916415555e-06
2015-02-10,0.09621461480855942,7.959383196975978e-07
2015-02-11,0.09567905962467194,5.91259890825313e-07
2015-02-12,0.09514974057674408,1.7202701201313175e-06
2015-02-13,0.09462642669677734,3.3465184401393344e-07
2015-02-14,0.09410896897315979,1.6945446077443194e-06
2015-02-15,0.09359735250473022,1.0913145942481606e-09
2015-02-16,0.09309151023626328,2.445594873279333e-06
2015-02-17,0.09259133040904999,6.546335498569533e-05
2015-02-18,0.0920967161655426,9.60013312578667e-06
2015-02-19,0.09160754084587097,8.610348231741227e-06
2015-02-20,0.09112361818552017,1.4890189049765468e-05
2015-02-21,0.09064501523971558,0.0
2015-02-22,0.09017150849103928,0.0
2015-02-23,0.08970306813716888,2.2169766022983595e-09
2015-02-24,0.08923956006765366,7.337880303381894e-10
2015-02-25,0.08878104388713837,5.760641670349287e-07
2015-02-26,0.0883273035287857,0.0
2015-02-27,0.08787833154201508,2.7228219678931964e-09
2015-02-28,0.08743387460708618,1.1856141846067203e-08
2015-03-01,0.08699420094490051,0.0
2015-03-02,0.08655893057584763,2.5175174445113413e-11
2015-03-03,0.08612798154354095,0.0
2015-03-04,0.08570151776075363,0.0
2015-03-05,0.08527935296297073,1.4239253687264863e-07
2015-03-06,0.084861159324646,1.181754555545922e-06
2015-03-07,0.08444731682538986,2.915326149377506e-07
2015-03-08,0.08403751254081726,1.2335794963291846e-06
2015-03-09,0.08363141864538193,1.98011889551708e-07
2015-03-10,0.08322954177856445,6.649992911889058e-08
2015-03-11,0.0828312486410141,2.8477220581635265e-08
2015-03-12,0.08243679255247116,1.8205067675580722e-08
2015-03-13,0.08204637467861176,5.9427463838801486e-08
2015-03-14,0.08165918290615082,5.594400818154099e-07
2015-03-15,0.0812760591506958,5.697220331057906e-07
2015-03-16,0.08089621365070343,4.0195089923145133e-07
2015-03-17,0.08051998913288116,1.4676854220851965e-07
2015-03-18,0.08014743030071259,0.008174664340913296
2015-03-19,0.07977786660194397,5.3368803492048755e-05
2015-03-20,0.07941213250160217,3.232014478271594e-08
2015-03-21,0.07904906570911407,0.00013157870853319764
2015-03-22,0.07868991792201996,9.196315886583761e-08
2015-03-23,0.07833327353000641,1.3410365795607504e-07
2015-03-24,0.07798044383525848,9.455873595243247e-08
2015-03-25,0.07763007283210754,0.0
2015-03-26,0.07728343456983566,4.371503159461554e-10
2015-03-27,0.07693924009799957,7.962380754733545e-10
2015-03-28,0.07659859955310822,0.0
2015-03-29,0.07626038789749146,2.828362610785007e-08
2015-03-30,0.07592564076185226,0.0
