Date,LIS_Baseflow,LIS_Runoff
2015-01-01,0.001411912147887051,0.0
2015-01-02,0.0013807156356051564,5.064307861957218e-10
2015-01-03,0.0013517563929781318,1.3963958735985216e-06
2015-01-04,0.0013234933139756322,2.2764935181385226e-07
2015-01-05,0.0012946176575496793,4.307340986997588e-06
2015-01-06,0.0012661558575928211,0.0
2015-01-07,0.0012394834775477648,1.3739009929736312e-10
2015-01-08,0.0012147201923653483,0.0
2015-01-09,0.0011912037152796984,0.0
2015-01-10,0.0011688598897308111,7.790635550009029e-07
2015-01-11,0.0011485446011647582,8.968378824647516e-05
2015-01-12,0.001128914998844266,0.0
2015-01-13,0.001110254437662661,2.8477220581635265e-09
2015-01-14,0.0010911952704191208,0.0
2015-01-15,0.0010721166618168354,0.0
2015-01-16,0.0010537873022258282,3.061863367292972e-07
2015-01-17,0.0010358641156926751,2.5370330836160804e-12
2015-01-18,0.0010177759686484933,0.0
2015-01-19,0.001000692369416356,7.212980213111564e-10
2015-01-20,0.000984072219580412,8.227793446557996e-10
2015-01-21,0.0009673251188360155,9.98201556967615e-08
2015-01-22,0.0009511850657872856,2.321646206837613e-06
2015-01-23,0.0009353533387184143,3.130308456888997e-09
2015-01-24,0.0009192723082378507,4.085793392505366e-08
2015-01-25,0.0009032645029947162,9.554856905680253e-10
2015-01-26,0.0008874008199200034,1.6237011735142914e-10
2015-01-27,0.0008717377204447985,0.0
2015-01-28,0.0008563255541957915,1.4363510381087963e-10
2015-01-29,0.0008413775940425694,0.0
2015-01-30,0.0008268124074675143,2.343125693471393e-08
2015-01-31,0.0008126834873110056,8.567365566980456e-11
2015-02-01,0.000798976281657815,1.2739809207573671e-09
2015-02-02,0.0007858769386075437,0.00010587110591586679
2015-02-03,0.0007735818508081138,1.9261154449168316e-08
2015-02-04,0.0007611307082697749,1.7308028787965668e-08
2015-02-05,0.0007488924893550575,8.395284680773329e-07
2015-02-06,0.000736954272724688,0.0
2015-02-07,0.0007255671080201864,4.462330707610818e-06
2015-02-08,0.0007147247088141739,1.895553936037686e-08
2015-02-09,0.0007039272459223866,0.0
2015-02-10,0.0006928318180143833,0.0
2015-02-11,0.0006819235277362168,0.0
2015-02-12,0.0006713175098411739,2.928907116839241e-09
2015-02-13,0.0006608288385905325,0.0
2015-02-14,0.0006506727659143507,1.5612511283791264e-09
2015-02-15,0.000640598707832396,0.0
2015-02-16,0.0006305561983026564,4.429787452409073e-07
2015-02-17,0.0006207504193298519,7.279177083319155e-08
2015-02-18,0.0006111151305958629,1.6242007916389412e-07
2015-02-19,0.0006014041136950254,6.3464167396887206e-06
2015-02-20,0.0005918664974160492,1.6519285850336018e-07
2015-02-21,0.0005824894178658724,0.0
2015-02-22,0.0005731213605031371,0.0
2015-02-23,0.0005639155860990286,0.0
2015-02-24,0.0005551137728616595,0.0
2015-02-25,0.0005465964786708355,0.0
2015-02-26,0.0005380537477321923,0.0
2015-02-27,0.0005293189315125346,0.0
2015-02-28,0.0005206250352784991,0.0
2015-03-01,0.0005122344591654837,0.0
2015-03-02,0.0005040561663918197,0.0
2015-03-03,0.0004960742662660778,0.0
2015-03-04,0.0004884091322310269,0.0
2015-03-05,0.00048136190162040293,0.0
2015-03-06,0.00047461854410357773,0.0
2015-03-07,0.00046775079681538045,0.0
2015-03-08,0.0004609703610185534,0.0
2015-03-09,0.0004541317466646433,6.569744748219364e-09
2015-03-10,0.00044728716602548957,7.508837107650379e-09
2015-03-11,0.0004406219522934407,1.2685165418080402e-12
2015-03-12,0.0004342460888437927,2.273181642920008e-08
2015-03-13,0.000428123603342101,0.0
2015-03-14,0.0004222180286888033,5.295763827461997e-09
2015-03-15,0.00041656725807115436,5.778971079450912e-09
2015-03-16,0.00041110330494120717,2.1989401943756093e-07
2015-03-17,0.00040556714520789683,4.089347385161091e-06
2015-03-18,0.0004003340727649629,0.00017310437397100031
2015-03-19,0.00039546890184283257,0.00011791608267230913
2015-03-20,0.00039011004264466465,8.786721572562328e-09
2015-03-21,0.0003847159387078136,1.0444652787100495e-07
2015-03-22,0.0003793825162574649,0.0
2015-03-23,0.000374123512301594,0.0
2015-03-24,0.00036901095882058144,0.0
2015-03-25,0.0003641111252363771,0.0
2015-03-26,0.0003594552108552307,0.0
2015-03-27,0.0003551080299075693,5.323866347772821e-10
2015-03-28,0.00035114280763082206,1.717376241217039e-11
2015-03-29,0.00034721914562396705,1.3301859613790157e-09
2015-03-30,0.0003429764474276453,0.0
2015-03-31,0.0003388332261238247,0.0
2015-04-01,0.0003349016478750855,0.0
2015-04-02,0.00033119478030130267,0.0
2015-04-03,0.00032774126157164574,0.0
2015-04-04,0.00032439586357213557,2.178557224397082e-06
2015-04-05,0.0003211278817616403,4.3812609096249844e-10
2015-04-06,0.0003179735504090786,6.197542745667306e-08
2015-04-07,0.0003148512332700193,0.0
2015-04-08,0.0003118267632089555,0.0
2015-04-09,0.0003091803228016943,3.0445264656009385e-06
2015-04-10,0.000306583009660244,0.0
2015-04-11,0.0003040592710021883,0.0
2015-04-12,0.00030165116186253726,0.0
2015-04-13,0.00029929677839390934,0.0
2015-04-14,0.00029685909976251423,1.2084083733654438e-09
2015-04-15,0.0002944913867395371,1.7142537389602808e-09
2015-04-16,0.0002922639832831919,0.0
2015-04-17,0.0002899864921346307,0.0
2015-04-18,0.00028769514756277204,0.0
2015-04-19,0.00028540080529637635,1.0959982921221467e-09
2015-04-20,0.00028321504942141473,0.0
2015-04-21,0.00028109209961257875,4.27629132104812e-09
2015-04-22,0.0002789697318803519,4.6556507982131734e-08
2015-04-23,0.0002769465500023216,1.2396333959330263e-09
2015-04-24,0.00027506271726451814,0.0
2015-04-25,0.0002731555432546884,0.0
2015-04-26,0.00027109449729323387,5.302399075368669e-10
2015-04-27,0.00026906264247372746,0.0
2015-04-28,0.0002670572721399367,0.0
2015-04-29,0.00026511281612329185,0.0
2015-04-30,0.00026324790087528527,2.8689629516520654e-07
2015-05-01,0.00026147920289076865,6.848646307844319e-07
2015-05-02,0.00025967677356675267,2.6529378374107182e-05
2015-05-03,0.0002578369458205998,9.501711701886961e-07
2015-05-04,0.00025615288177505136,0.00012464067549444735
2015-05-05,0.00025464672944508493,3.073420273835836e-08
2015-05-06,0.0002530249475967139,3.4932057246805925e-07
2015-05-07,0.0002512810751795769,3.8557500374736264e-06
2015-05-08,0.00024962302995845675,0.0
2015-05-09,0.0002479830873198807,0.0
2015-05-10,0.0002462479460518807,0.0
2015-05-11,0.0002445580903440714,0.0
2015-05-12,0.0002429477754049003,7.325078144049257e-08
2015-05-13,0.00024136358115356416,0.0
2015-05-14,0.00023979245452210307,5.388658408378433e-09
2015-05-15,0.00023826751566957682,1.4336032450046332e-07
2015-05-16,0.00023677317949477583,3.320781205573553e-09
2015-05-17,0.0002352428127778694,2.1248001758067403e-07
2015-05-18,0.00023367656103800982,1.1665668431248832e-08
2015-05-19,0.00023204840545076877,0.0
2015-05-20,0.00023040594533085823,0.0
2015-05-21,0.0002287842653458938,0.0
2015-05-22,0.00022720100241713226,0.0012341354740783572
2015-05-23,0.0002255830040667206,2.420161706595536e-07
2015-05-24,0.00022384281328413635,5.2283176898981765e-08
2015-05-25,0.0002221506874775514,0.0
2015-05-26,0.0002204131887992844,0.0
2015-05-27,0.00021869537886232138,0.0
2015-05-28,0.0002169578365283087,0.0
2015-05-29,0.00021532084792852402,0.0
2015-05-30,0.00021377175289671868,4.016911816506763e-07
2015-05-31,0.0002122027362929657,9.718950423120987e-06
2015-06-01,0.00021057792764622718,6.39398604107555e-06
2015-06-02,0.00020885663980152458,0.011020871810615063
2015-06-03,0.0002071026392513886,7.042897891551547e-07
2015-06-04,0.00020519593090284616,1.1111112030448567e-07
2015-06-05,0.00020324923389125615,0.0
2015-06-06,0.00020131503697484732,0.0
2015-06-07,0.0001994031190406531,0.0
2015-06-08,0.0001974991464521736,0.0
2015-06-09,0.00019558811618480831,8.14848206687202e-08
2015-06-10,0.00019371080270502716,0.0009720217203721404
2015-06-11,0.0001919182250276208,0.0001029100822051987
2015-06-12,0.00019007491937372833,1.0363934052293189e-05
2015-06-13,0.0001881773496279493,2.203986895210619e-07
2015-06-14,0.00018632118008099496,0.0029773814603686333
2015-06-15,0.00018437186372466385,0.0
2015-06-16,0.00018236621690448374,0.008954793214797974
2015-06-17,0.00018018734408542514,0.004776390269398689
2015-06-18,0.00017778926121536642,1.9866920608624383e-10
2015-06-19,0.00017507771553937346,0.0
2015-06-20,0.00017196679254993796,0.09326620399951935
2015-06-21,0.00016950089775491506,0.210638165473938
2015-06-22,0.0001668793411226943,0.0
2015-06-23,0.00016359977598767728,2.711034312596894e-07
2015-06-24,0.0001602242118678987,4.7519878876300936e-07
2015-06-25,0.00015655365132261068,1.328825055679772e-05
2015-06-26,0.00015274704492185265,0.0
2015-06-27,0.0001486026303609833,0.0
2015-06-28,0.00014432503667194396,0.0
2015-06-29,0.00013996301277074963,6.831813516328111e-05
2015-06-30,2.7870155463460833e-06,0.00020266030333004892
2015-07-01,0.00013299661804921925,0.11550968885421753
2015-07-02,0.00013007754751015455,2.294196121965797e-07
2015-07-03,0.0001262187579413876,2.024380734155784e-07
2015-07-04,0.00012204195081721991,0.0
2015-07-05,0.00011756146705010906,0.0
2015-07-06,0.00011331151472404599,1.3194407983974088e-05
2015-07-07,0.00010950993600999936,4.736519940706785e-07
2015-07-08,0.00010584250412648544,0.01350073330104351
2015-07-09,0.00010405829380033538,0.6560544371604919
2015-07-10,0.00010391375690232962,0.003713806625455618
2015-07-11,0.00010252847278025001,3.242312800466607e-07
2015-07-12,9.960751049220562e-05,7.128179550170898
2015-07-13,9.760261309565976e-05,0.0016623118426650763
2015-07-14,9.645220416132361e-05,0.337337851524353
2015-07-15,9.564954962115735e-05,2.7472167015075684
2015-07-16,9.57193406065926e-05,0.0
2015-07-17,9.59069438977167e-05,7.185277354437858e-06
2015-07-18,9.622461220715195e-05,1.9756696190142975e-07
2015-07-19,9.695876360638067e-05,0.09057728946208954
2015-07-20,9.751207107910886e-05,0.0
2015-07-21,9.737936488818377e-05,0.0
2015-07-22,9.698762733023614e-05,0.0005253475392237306
2015-07-23,9.619163029128686e-05,0.0
2015-07-24,9.518678416498005e-05,1.7474107494308555e-08
2015-07-25,9.433508239453658e-05,4.7553558349609375
2015-07-26,9.50335743254982e-05,8.855916462380264e-07
2015-07-27,9.680992661742494e-05,0.0010396072175353765
2015-07-28,9.93504436337389e-05,0.04208553582429886
2015-07-29,0.0001020727286231704,0.0033746487461030483
2015-07-30,0.00010524730168981478,0.012266183272004128
2015-07-31,0.00010853449930436909,0.0006380660342983902
2015-08-01,0.00011114707740489393,0.0011942372657358646
2015-08-02,0.00011374697351129726,0.002592594362795353
2015-08-03,0.00011603142047533765,0.00019137331400997937
2015-08-04,0.00011814507888630033,0.21437707543373108
2015-08-05,0.00011990366328973323,8.184228136087768e-06
2015-08-06,0.00012042291928082705,0.0
2015-08-07,0.00012048874486936256,0.0
2015-08-08,0.0001201453196699731,0.00022665009601041675
2015-08-09,0.00012130950199207291,9.627727508544922
2015-08-10,0.0001261351426364854,0.012951810844242573
2015-08-11,0.00013218552339822054,0.006827184930443764
2015-08-12,0.0001398990862071514,1.319135069847107
2015-08-13,0.00015373618225567043,0.04196181893348694
2015-08-14,0.00018229556735605001,7.7097859382629395
2015-08-15,0.00025563230155967176,0.3025472164154053
2015-08-16,0.00041622729622758925,0.0005141719011589885
2015-08-17,0.0007006709929555655,4.266223430633545
2015-08-18,0.001532804686576128,2.8186726922285743e-05
2015-08-19,0.0027874743100255728,1.0468196868896484
2015-08-20,0.004299978259950876,2.7323715686798096
2015-08-21,0.008394069038331509,0.47286802530288696
2015-08-22,0.01884174346923828,0.04684141278266907
2015-08-23,0.031997617334127426,0.4894685745239258
2015-08-24,0.04910002276301384,4.9960036108132044e-11
2015-08-25,0.06499350816011429,3.475314140319824
2015-08-26,0.08814974874258041,0.054785653948783875
2015-08-27,0.12065190821886063,0.0
2015-08-28,0.1484971046447754,0.1568899154663086
2015-08-29,0.17256289720535278,1.4126713275909424
2015-08-30,0.2000068724155426,0.06998446583747864
2015-08-31,0.23463700711727142,0.0009759630775079131
2015-09-01,0.2670289874076843,0.01173404697328806
2015-09-02,0.29638344049453735,5.152128723651117e-11
2015-09-03,0.31453937292099,2.6653807163238525
2015-09-04,0.35116472840309143,0.05756118521094322
2015-09-05,0.4230528771877289,0.00038798421155661345
2015-09-06,0.4827428162097931,0.0014553030487149954
2015-09-07,0.5198339223861694,1.5412815809249878
2015-09-08,0.5478712320327759,0.0005761472857557237
2015-09-09,0.5776716470718384,5.153077654540539e-05
2015-09-10,0.6406413316726685,6.6280975341796875
2015-09-11,0.8745724558830261,0.00020255157141946256
2015-09-12,1.0226126909255981,0.0
2015-09-13,1.0798652172088623,1.2284765243530273
2015-09-14,1.128265619277954,0.0
2015-09-15,1.1193245649337769,3.564601182937622
2015-09-16,1.1961110830307007,0.3472488820552826
2015-09-17,1.4423800706863403,0.0
2015-09-18,1.5212653875350952,0.0
2015-09-19,1.462515950202942,0.0
2015-09-20,1.350987195968628,0.030397286638617516
2015-09-21,1.240736961364746,0.0002926772285718471
2015-09-22,1.1438277959823608,0.003804185427725315
2015-09-23,1.0597023963928223,0.00018993286357726902
2015-09-24,0.9651550054550171,0.23855829238891602
2015-09-25,0.8772324323654175,3.5656039472087286e-06
2015-09-26,0.7939464449882507,0.9776603579521179
2015-09-27,0.7355507612228394,0.43557673692703247
2015-09-28,0.7303267121315002,0.031169861555099487
2015-09-29,0.7418197393417358,3.393446445465088
2015-09-30,0.8880003094673157,1.800626277923584
2015-10-01,1.3146705627441406,0.22195038199424744
2015-10-02,1.6235828399658203,0.0
2015-10-03,1.7177973985671997,0.0009603452053852379
2015-10-04,1.6797447204589844,1.1339329830661882e-05
2015-10-05,1.5617969036102295,0.0010928282281383872
2015-10-06,1.4495679140090942,1.0175758600234985
2015-10-07,1.4006202220916748,0.005346978548914194
2015-10-08,1.3557631969451904,4.0592529337857286e-11
2015-10-09,1.266851544380188,0.0
2015-10-10,1.1658308506011963,0.0
2015-10-11,1.0624873638153076,0.0
2015-10-12,0.9636492729187012,2.0496410797932185e-05
2015-10-13,0.8821901082992554,0.4447099268436432
2015-10-14,0.8151450157165527,1.6778644749138039e-06
2015-10-15,0.7594023942947388,0.04524429515004158
2015-10-16,0.7111849784851074,0.1154288500547409
2015-10-17,0.6639065146446228,0.00012132455594837666
2015-10-18,0.6178387999534607,1.610040226140974e-12
2015-10-19,0.5729594230651855,2.1107622160343453e-05
2015-10-20,0.5318704843521118,0.019152812659740448
2015-10-21,0.5005595684051514,0.2297118902206421
2015-10-22,0.4750584661960602,0.0035479299258440733
2015-10-23,0.4520741403102875,1.2551052570343018
2015-10-24,0.44220659136772156,0.0
2015-10-25,0.43952518701553345,0.007735582068562508
2015-10-26,0.4360805153846741,0.0
2015-10-27,0.42477312684059143,0.00018631538841873407
2015-10-28,0.41111648082733154,0.0
2015-10-29,0.3931697905063629,0.0
2015-10-30,0.374194860458374,0.0
2015-10-31,0.3546760380268097,0.0038109933957457542
2015-11-01,0.33709508180618286,0.00027883981238119304
