Date,LIS_ET
2015-01-01,0.435519814491272
2015-01-02,0.4062313437461853
2015-01-03,0.39095407724380493
2015-01-04,0.40487658977508545
2015-01-05,0.4236997961997986
2015-01-06,0.40092915296554565
2015-01-07,0.3842616081237793
2015-01-08,0.33017510175704956
2015-01-09,0.36467134952545166
2015-01-10,0.32249921560287476
2015-01-11,0.30886876583099365
2015-01-12,0.2924961447715759
2015-01-13,0.28464049100875854
2015-01-14,0.31704604625701904
2015-01-15,0.30662259459495544
2015-01-16,0.2915663421154022
2015-01-17,0.30617818236351013
2015-01-18,0.29164230823516846
2015-01-19,0.2720761299133301
2015-01-20,0.28984007239341736
2015-01-21,0.2787683308124542
2015-01-22,0.268561452627182
2015-01-23,0.27641183137893677
2015-01-24,0.2835574448108673
2015-01-25,0.2849840521812439
2015-01-26,0.28075939416885376
2015-01-27,0.2794407308101654
2015-01-28,0.2763804793357849
2015-01-29,0.2649403214454651
2015-01-30,0.26705947518348694
2015-01-31,0.25983285903930664
2015-02-01,0.2579173445701599
2015-02-02,0.24939890205860138
2015-02-03,0.24400492012500763
2015-02-04,0.2398696392774582
2015-02-05,0.23684394359588623
2015-02-06,0.23077300190925598
2015-02-07,0.22333189845085144
2015-02-08,0.22377076745033264
2015-02-09,0.2306983917951584
2015-02-10,0.22672981023788452
2015-02-11,0.225308358669281
2015-02-12,0.2193201780319214
2015-02-13,0.2138098031282425
2015-02-14,0.21290263533592224
2015-02-15,0.21473369002342224
2015-02-16,0.2185833752155304
2015-02-17,0.20219741761684418
2015-02-18,0.21505329012870789
2015-02-19,0.2132716178894043
2015-02-20,0.19855809211730957
2015-02-21,0.200310617685318
2015-02-22,0.2033502161502838
2015-02-23,0.1975732445716858
2015-02-24,0.19137385487556458
2015-02-25,0.1925036907196045
2015-02-26,0.1937263309955597
2015-02-27,0.19792640209197998
2015-02-28,0.19284456968307495
2015-03-01,0.18712197244167328
2015-03-02,0.1826421022415161
2015-03-03,0.18021747469902039
2015-03-04,0.17323696613311768
2015-03-05,0.15525221824645996
2015-03-06,0.16449600458145142
2015-03-07,0.1567891538143158
2015-03-08,0.16354289650917053
2015-03-09,0.16042113304138184
2015-03-10,0.16098563373088837
2015-03-11,0.15374979376792908
2015-03-12,0.14851540327072144
2015-03-13,0.14194607734680176
2015-03-14,0.14179322123527527
2015-03-15,0.140194833278656
2015-03-16,0.13447803258895874
2015-03-17,0.14181102812290192
2015-03-18,0.1579824537038803
2015-03-19,0.17690256237983704
2015-03-20,0.14915147423744202
2015-03-21,0.13716867566108704
2015-03-22,0.14314475655555725
2015-03-23,0.14074552059173584
2015-03-24,0.13443298637866974
2015-03-25,0.1308998316526413
2015-03-26,0.12465421855449677
2015-03-27,0.11632809042930603
2015-03-28,0.10470140725374222
2015-03-29,0.11706520617008209
2015-03-30,0.11938965320587158
2015-03-31,0.11164936423301697
2015-04-01,0.10748937726020813
2015-04-02,0.09884905070066452
2015-04-03,0.09446414560079575
2015-04-04,0.09787358343601227
2015-04-05,0.09245538711547852
2015-04-06,0.08962413668632507
2015-04-07,0.08909565210342407
2015-04-08,0.08172313868999481
2015-04-09,0.07220473140478134
2015-04-10,0.07435953617095947
2015-04-11,0.07407968491315842
2015-04-12,0.07049745321273804
2015-04-13,0.0668824091553688
2015-04-14,0.0734151303768158
2015-04-15,0.06541265547275543
2015-04-16,0.06618950515985489
2015-04-17,0.06410869210958481
2015-04-18,0.06498599797487259
2015-04-19,0.0630723237991333
