Date,LIS_ET
2015-01-01,0.45578745007514954
2015-01-02,0.42456191778182983
2015-01-03,0.4126546382904053
2015-01-04,0.42772987484931946
2015-01-05,0.435501366853714
2015-01-06,0.4166257083415985
2015-01-07,0.39946648478507996
2015-01-08,0.34165695309638977
2015-01-09,0.37858960032463074
2015-01-10,0.3352409601211548
2015-01-11,0.32470443844795227
2015-01-12,0.30628982186317444
2015-01-13,0.2976374924182892
2015-01-14,0.3290614187717438
2015-01-15,0.3159504234790802
2015-01-16,0.3022824823856354
2015-01-17,0.3124631941318512
2015-01-18,0.29603391885757446
2015-01-19,0.2756803631782532
2015-01-20,0.2932107746601105
2015-01-21,0.2777252197265625
2015-01-22,0.26661622524261475
2015-01-23,0.27577999234199524
2015-01-24,0.2785731852054596
2015-01-25,0.27748245000839233
2015-01-26,0.27283549308776855
2015-01-27,0.27092257142066956
2015-01-28,0.26810121536254883
2015-01-29,0.25580623745918274
2015-01-30,0.25778043270111084
2015-01-31,0.2520969808101654
2015-02-01,0.24844248592853546
2015-02-02,0.2429223507642746
2015-02-03,0.23338599503040314
2015-02-04,0.22929984331130981
2015-02-05,0.22709915041923523
2015-02-06,0.2203691452741623
2015-02-07,0.2124868482351303
2015-02-08,0.20622777938842773
2015-02-09,0.21571524441242218
2015-02-10,0.21168053150177002
2015-02-11,0.2101326882839203
2015-02-12,0.20892713963985443
2015-02-13,0.1991455852985382
2015-02-14,0.1953909993171692
2015-02-15,0.19986388087272644
2015-02-16,0.2137765735387802
2015-02-17,0.1895890086889267
2015-02-18,0.20026719570159912
2015-02-19,0.19989284873008728
2015-02-20,0.1863340139389038
2015-02-21,0.18792465329170227
2015-02-22,0.19012349843978882
2015-02-23,0.18563035130500793
2015-02-24,0.17958678305149078
2015-02-25,0.18018467724323273
2015-02-26,0.18040959537029266
2015-02-27,0.18392616510391235
2015-02-28,0.18009530007839203
2015-03-01,0.1744537502527237
2015-03-02,0.17059655487537384
2015-03-03,0.16826418042182922
2015-03-04,0.1624283641576767
2015-03-05,0.14830003678798676
2015-03-06,0.1537337601184845
2015-03-07,0.14700409770011902
2015-03-08,0.1520577222108841
2015-03-09,0.1494418829679489
2015-03-10,0.1497078239917755
2015-03-11,0.14434248208999634
2015-03-12,0.13929982483386993
2015-03-13,0.1320888102054596
2015-03-14,0.13297761976718903
2015-03-15,0.13184869289398193
2015-03-16,0.12766027450561523
2015-03-17,0.13176462054252625
2015-03-18,0.146665558218956
2015-03-19,0.17252200841903687
2015-03-20,0.14100919663906097
2015-03-21,0.13056683540344238
2015-03-22,0.13508813083171844
2015-03-23,0.13306519389152527
2015-03-24,0.12695297598838806
2015-03-25,0.12344324588775635
2015-03-26,0.11933045834302902
2015-03-27,0.11151289194822311
2015-03-28,0.09915024042129517
2015-03-29,0.11084624379873276
2015-03-30,0.113530732691288
2015-03-31,0.10737339407205582
2015-04-01,0.10308629274368286
2015-04-02,0.09510980546474457
2015-04-03,0.09129604697227478
2015-04-04,0.09628657251596451
2015-04-05,0.09068775177001953
2015-04-06,0.08813441544771194
2015-04-07,0.08693766593933105
2015-04-08,0.08007780462503433
2015-04-09,0.0733041986823082
2015-04-10,0.0728345662355423
2015-04-11,0.0740174874663353
2015-04-12,0.07037121057510376
2015-04-13,0.0675899088382721
2015-04-14,0.0727301761507988
2015-04-15,0.06567341089248657
2015-04-16,0.06667330861091614
2015-04-17,0.06428106129169464
2015-04-18,0.06459405273199081
2015-04-19,0.06250877678394318
2015-04-20,0.05826270207762718
2015-04-21,0.05884572118520737
2015-04-22,0.055231109261512756
2015-04-23,0.05359961837530136
2015-04-24,0.05033259093761444
2015-04-25,0.053723592311143875
2015-04-26,0.051752109080553055
2015-04-27,0.05137883126735687
2015-04-28,0.04858794063329697
2015-04-29,0.04637814313173294
2015-04-30,0.041817035526037216
2015-05-01,0.04182499274611473
2015-05-02,0.0444219633936882
2015-05-03,0.04504360258579254
2015-05-04,0.03775971382856369
2015-05-05,0.03958269581198692
2015-05-06,0.04337435960769653
2015-05-07,0.042972635477781296
