long,lat,Drainage_density,Slope_tif2,Hydrogeo,Curvatu_tif2,NASADEM_HGT
-16.6328765317,13.3710855269,60.07584762573242,2.6261098384857178,5.0,2592000000.0,25.0
-16.6282606685,13.3711152785,51.82685089111328,2.5001461505889893,5.0,2592000000.0,21.0
-16.6236447951,13.371144946,47.53430938720703,0.4645501971244812,5.0,-1296000000.0,16.0
-16.6190289095,13.3711745293,51.68891143798828,0.9853842258453368,5.0,-2592000000.0,7.0
-16.6144130128,13.3712040285,60.10147857666016,3.297675609588623,5.0,2592000000.0,13.0
-16.609797105,13.3712334436,63.17405700683594,3.025747299194336,5.0,1296000000.0,19.0
-16.6051811862,13.3712627746,65.37112426757812,0.3284901976585388,5.0,-0.0,18.0
-16.6005652563,13.3712920213,63.52848815917969,2.3900835514068604,5.0,-1296000000.0,16.0
-16.5959493153,13.371321184,61.167816162109375,3.949322462081909,5.0,-6480000000.0,10.0
-16.5913333644,13.3713502625,51.96656799316406,0.4645501971244812,5.0,-3888000000.0,7.0
-16.5867174015,13.3713792569,38.79351806640625,2.5001461505889893,5.0,-7776000000.0,3.0
-16.5821014278,13.3714081671,31.939882278442383,2.2025177478790283,5.0,-5184000000.0,3.0
-16.5774854431,13.3714369932,22.379579544067383,0.0,5.0,-0.0,0.0
-16.7990063589,13.3654394559,37.77521514892578,0.0,5.0,-0.0,0.0
-16.7943910059,13.3654722242,51.41965866088867,2.2025177478790283,5.0,-1296000000.0,5.0
-16.7897756406,13.3655049085,65.28080749511719,1.9701858758926392,5.0,2592000000.0,4.0
-16.7851602629,13.3655375087,72.09992218017578,0.4645501971244812,5.0,-1296000000.0,2.0
-16.7805448739,13.3655700248,82.09031677246094,1.1842325925827026,5.0,-3888000000.0,5.0
-16.7759294717,13.3656024569,97.88477325439452,0.7344942092895508,5.0,-1296000000.0,9.0
-16.7713140574,13.3656348049,103.25395965576172,0.656958818435669,5.0,-0.0,10.0
-16.7666986308,13.3656670688,105.5331039428711,0.3284901976585388,5.0,-0.0,11.0
-16.7620831921,13.3656992486,105.74629974365234,1.1842325925827026,5.0,-1296000000.0,8.0
-16.7574677412,13.3657313444,109.47736358642578,1.0386748313903809,5.0,-0.0,8.0
-16.7528522783,13.3657633561,105.33888244628906,3.3461830615997314,5.0,-1296000000.0,6.0
-16.7482368043,13.3657952837,102.71277618408205,1.3541624546051023,5.0,-0.0,11.0
-16.7436213173,13.3658271272,96.7958755493164,2.2025177478790283,5.0,-3888000000.0,18.0
-16.7390058183,13.3658588867,96.17877960205078,1.0386748313903809,5.0,1296000000.0,16.0
-16.7343903073,13.365890562,94.09944152832033,1.9973403215408323,5.0,1296000000.0,12.0
-16.7297747845,13.3659221533,87.7753677368164,4.915312767028809,5.0,-1296000000.0,16.0
-16.7251592497,13.3659536605,80.78675842285156,2.2025177478790283,5.0,-5184000000.0,16.0
-16.7205437031,13.3659850836,79.20463562011719,1.7684314250946045,5.0,1296000000.0,22.0
-16.7159281455,13.3660164226,91.4826889038086,1.8575904369354248,5.0,-0.0,19.0
-16.7113125752,13.3660476776,90.4210433959961,2.7068135738372803,5.0,-3888000000.0,18.0
-16.7066969932,13.3660788484,75.49443054199219,1.9701858758926392,5.0,1296000000.0,26.0
-16.7020813994,13.3661099352,67.08576965332031,1.6745193004608154,5.0,6480000000.0,27.0
-16.6974657939,13.3661409378,68.34910583496094,0.3284901976585388,5.0,-0.0,23.0
-16.6928501768,13.3661718564,77.53215026855469,1.4687471389770508,5.0,-6480000000.0,19.0
-16.688234548,13.3662026909,80.54483032226562,1.4687471389770508,5.0,-0.0,24.0
-16.6836189085,13.3662334413,66.91513061523438,0.7344942092895508,5.0,2592000000.0,29.0
-16.6790032565,13.3662641076,65.67804718017578,3.3781306743621826,5.0,3888000000.0,32.0
-16.674387593,13.3662946898,69.86400604248047,2.646517753601074,5.0,-1296000000.0,26.0
-16.6697719179,13.3663251879,68.7588882446289,1.642019271850586,5.0,-0.0,24.0
-16.6651562314,13.3663556019,60.870147705078125,3.667654514312744,5.0,-2592000000.0,27.0
-16.6605405334,13.3663859318,50.02779769897461,5.281790733337402,5.0,-3888000000.0,25.0
-16.6559248249,13.3664161776,51.40069961547852,2.5001461505889893,5.0,1296000000.0,28.0
-16.6513091041,13.3664463393,61.24509048461914,1.7684314250946045,5.0,-1296000000.0,33.0
-16.6466933719,13.366476417,66.93460083007812,4.275084018707275,5.0,2592000000.0,34.0
-16.6420776284,13.3665064105,68.640380859375,1.0386748313903809,5.0,-2592000000.0,29.0
-16.6374618737,13.3665363199,60.83839797973633,0.656958818435669,5.0,-6480000000.0,29.0
-16.6328461076,13.3665661452,50.152286529541016,2.804410457611084,5.0,-0.0,27.0
-16.6282303304,13.3665958864,49.12468338012695,0.4645501971244812,5.0,-0.0,22.0
-16.6236145428,13.3666255435,50.38644409179688,1.6745193004608154,5.0,-5184000000.0,15.0
-16.6189987432,13.3666551165,61.67967224121094,3.4876229763031006,5.0,-2592000000.0,13.0
-16.6143829324,13.3666846053,64.53984832763672,1.0386748313903809,5.0,-0.0,15.0
-16.6097671105,13.3667140101,66.36457061767578,2.076667308807373,5.0,1296000000.0,20.0
-16.6051512776,13.3667433308,68.67451477050781,2.5001461505889893,5.0,2592000000.0,18.0
-16.6005354336,13.3667725673,67.26331329345703,2.32153058052063,5.0,2592000000.0,12.0
-16.5959195786,13.3668017198,66.15869140625,1.4687471389770508,5.0,-0.0,8.0
-16.5913037135,13.3668307881,51.160343170166016,1.9147183895111084,5.0,-2592000000.0,6.0
-16.5866878366,13.3668597723,45.309383392333984,2.646517753601074,5.0,1296000000.0,10.0
-16.5820719488,13.3668886724,39.72940444946289,2.3674540519714355,5.0,1296000000.0,3.0
-16.5774560501,13.3669174884,32.11001205444336,2.804410457611084,5.0,-2592000000.0,3.0
-16.5728401405,13.3669462203,23.443397521972656,0.0,5.0,-0.0,0.0
-16.7989728551,13.360920467,48.20275115966797,0.0,5.0,-0.0,0.0
-16.7943575879,13.3609532239,60.00121688842773,0.0,5.0,-0.0,4.0
-16.7897423084,13.3609858968,71.07145690917969,2.32153058052063,5.0,-1296000000.0,4.0
-16.7851270166,13.3610184856,78.2225112915039,1.7684314250946045,5.0,2592000000.0,5.0
-16.7805117135,13.3610509903,87.5601806640625,3.6234941482543945,5.0,-11664000000.0,-1.0
-16.7758963971,13.361083411,103.85079956054688,2.3674540519714355,5.0,-1296000000.0,1.0
-16.7712810686,13.3611157477,109.56549072265624,2.2025177478790283,5.0,6480000000.0,11.0
-16.7666657279,13.3611480003,112.30157470703124,0.0,5.0,-0.0,7.0
-16.762050375,13.3611801689,109.17825317382812,1.4687471389770508,5.0,-2592000000.0,5.0
-16.75743501,13.3612122534,110.28213500976562,2.7068135738372803,5.0,-3888000000.0,5.0
-16.752819633,13.3612442538,107.0605010986328,1.6745193004608154,5.0,-0.0,10.0
-16.7482042448,13.3612761703,103.55984497070312,1.1842325925827026,5.0,1296000000.0,11.0
-16.7435888436,13.3613080026,101.12091827392578,3.095987558364868,5.0,-1296000000.0,9.0
-16.7389734305,13.361339751,100.06990814208984,3.740084171295166,5.0,-2592000000.0,11.0
-16.7343580054,13.3613714152,91.105712890625,5.096678733825684,5.0,3888000000.0,11.0
-16.7297425684,13.3614029954,89.78961944580078,6.926714897155762,5.0,-6480000000.0,15.0
-16.7251271195,13.3614344916,84.20625305175781,2.3674540519714355,5.0,1296000000.0,22.0
-16.7205116587,13.3614659037,86.20447540283203,0.7344942092895508,5.0,1296000000.0,21.0
-16.715896187,13.3614972318,93.43536376953124,2.8235225677490234,5.0,3888000000.0,21.0
-16.7112807026,13.3615284757,95.11575317382812,0.3284901976585388,5.0,-0.0,21.0
-16.7066652064,13.3615596357,78.88323211669922,1.642019271850586,5.0,-0.0,23.0
-16.7020496985,13.3615907115,69.95935821533203,0.3284901976585388,5.0,-2592000000.0,24.0
-16.6974341789,13.3616217034,72.94307708740234,0.4645501971244812,5.0,2592000000.0,25.0
-16.6928186476,13.3616526111,73.94230651855469,2.563905715942383,5.0,-0.0,23.0
-16.6882031047,13.3616834348,79.52617645263672,2.32153058052063,5.0,-3888000000.0,23.0
-16.683587551,13.3617141744,74.13198852539062,0.7344942092895508,5.0,-3888000000.0,29.0
-16.6789719849,13.36174483,80.49950408935547,0.656958818435669,5.0,-3888000000.0,27.0
-16.6743564072,13.3617754015,79.6861801147461,3.548659086227417,5.0,-2592000000.0,23.0
-16.6697408181,13.3618058889,75.86377716064453,1.3137449026107788,5.0,-10368000000.0,22.0
-16.6651252174,13.3618362923,66.36453247070312,3.667654514312744,5.0,3888000000.0,28.0
-16.6605096053,13.3618666115,66.41594696044922,2.3900835514068604,5.0,-2592000000.0,33.0
-16.6558939827,13.3618968468,69.2791519165039,1.0386748313903809,5.0,1296000000.0,30.0
-16.6512783477,13.3619269979,66.14725494384766,2.2025177478790283,5.0,-0.0,31.0
-16.6466627014,13.361957065,64.79840850830078,1.0386748313903809,5.0,1296000000.0,30.0
-16.6420470438,13.361987048,59.45252227783203,2.3900835514068604,5.0,-1296000000.0,28.0
-16.6374313749,13.3620169469,49.07249069213867,1.3137449026107788,5.0,2592000000.0,33.0
-16.6328156948,13.3620467618,47.864967346191406,2.2025177478790283,5.0,6480000000.0,28.0
-16.6282000034,13.3620764926,46.305885314941406,1.1842325925827026,5.0,-0.0,19.0
-16.6235843017,13.3621061393,53.41389465332031,2.3674540519714355,5.0,-0.0,15.0
-16.618968588,13.3621357019,61.70399856567383,0.4645501971244812,5.0,-5184000000.0,12.0
-16.6143528631,13.3621651805,65.22932434082031,3.2484376430511475,5.0,1296000000.0,17.0
-16.6097371271,13.3621945749,66.45740509033203,0.3284901976585388,5.0,1296000000.0,22.0
-16.60512138,13.3622238853,67.06253814697266,2.953824520111084,5.0,1296000000.0,16.0
-16.6005056219,13.3622531117,70.10945892333984,0.9290392994880676,5.0,5184000000.0,12.0
-16.5958898528,13.3622822539,62.11616897583008,2.102442502975464,5.0,-2592000000.0,4.0
-16.5912740736,13.362311312,47.05821990966797,1.3541624546051023,5.0,-0.0,4.0
-16.5866582826,13.3623402861,46.13034057617188,1.3137449026107788,5.0,-0.0,3.0
-16.5820424806,13.3623691761,44.0383186340332,1.3541624546051023,5.0,-0.0,4.0
-16.5774266678,13.362397982,41.75186538696289,0.9853842258453368,5.0,2592000000.0,4.0
-16.5728108441,13.3624267038,35.07419204711914,3.667654514312744,5.0,-9072000000.0,0.0
-16.7989393636,13.3564014775,54.09906768798828,4.108956813812256,5.0,-5184000000.0,0.0
-16.7943241823,13.3564342229,61.66485977172852,1.3541624546051023,5.0,-2592000000.0,11.0
-16.7897089886,13.3564668842,71.09722137451172,2.2025177478790283,5.0,-2592000000.0,8.0
-16.7850937826,13.3564994616,79.86869812011719,3.533499956130981,5.0,-0.0,13.0
-16.7804785653,13.356531955,88.34843444824219,2.102442502975464,5.0,5184000000.0,12.0
-16.7758633348,13.3565643643,107.52188110351562,1.1842325925827026,5.0,3888000000.0,10.0
-16.771248092,13.3565966897,115.8479232788086,1.3137449026107788,5.0,1296000000.0,7.0
-16.7666328371,13.356628931,114.66437530517578,4.147892951965332,5.0,-3888000000.0,8.0
-16.7620175701,13.3566610883,112.09291076660156,3.4254887104034424,5.0,-2592000000.0,12.0
-16.7574022909,13.3566931616,106.7792739868164,2.646517753601074,5.0,2592000000.0,14.0
-16.7527869997,13.3567251508,108.71527099609376,0.3284901976585388,5.0,-3888000000.0,11.0
-16.7481716973,13.3567570561,105.18199157714844,1.6745193004608154,5.0,-3888000000.0,10.0
-16.743556382,13.3567888773,104.54679107666016,3.4254887104034424,5.0,-0.0,13.0
-16.7389410547,13.3568206145,96.97738647460938,0.7344942092895508,5.0,-6480000000.0,9.0
-16.7343257154,13.3568522677,94.25911712646484,1.6745193004608154,5.0,-1296000000.0,11.0
-16.7297103642,13.3568838368,89.6451187133789,0.7344942092895508,5.0,-3888000000.0,12.0
-16.7250950011,13.3569153219,80.00292205810547,1.6745193004608154,5.0,-1296000000.0,16.0
-16.7204796262,13.356946723,89.8413314819336,1.7684314250946045,5.0,-2592000000.0,16.0
-16.7158642403,13.3569780401,94.11506652832033,1.3541624546051023,5.0,-1296000000.0,16.0
-16.7112488417,13.3570092731,91.5614013671875,1.7684314250946045,5.0,-3888000000.0,16.0
-16.7066334314,13.3570404222,84.30660247802734,2.32153058052063,5.0,7776000000.0,24.0
-16.7020180093,13.3570714871,79.45342254638672,0.656958818435669,5.0,-1296000000.0,20.0
-16.6974025755,13.3571024681,74.8774185180664,1.642019271850586,5.0,5184000000.0,20.0
-16.6927871301,13.357133365,81.13490295410156,0.3284901976585388,5.0,-0.0,24.0
-16.688171673,13.3571641779,86.23218536376953,1.1842325925827026,5.0,-2592000000.0,24.0
-16.6835562052,13.3571949068,92.93543243408205,3.7112839221954346,5.0,2592000000.0,28.0
-16.6789407249,13.3572255516,97.87020874023438,4.658481597900391,5.0,-0.0,26.0
-16.674325233,13.3572561124,83.44827270507812,2.646517753601074,5.0,-2592000000.0,24.0
-16.6697097297,13.3572865891,77.32686614990234,1.3541624546051023,5.0,1296000000.0,23.0
-16.6650942149,13.3573169818,66.40570068359375,2.076667308807373,5.0,1296000000.0,28.0
-16.6604786886,13.3573472905,71.41980743408203,0.0,5.0,-0.0,30.0
-16.6558631518,13.3573775151,71.82093048095703,0.7344942092895508,5.0,1296000000.0,28.0
-16.6512476027,13.3574076557,66.98655700683594,1.1842325925827026,5.0,3888000000.0,33.0
-16.6466320423,13.3574377122,57.888275146484375,2.7851665019989014,5.0,-1296000000.0,30.0
-16.6420164705,13.3574676848,50.5505485534668,1.3137449026107788,5.0,2592000000.0,32.0
-16.6374008875,13.3574975732,44.18771743774414,0.9290392994880676,5.0,6480000000.0,31.0
-16.6327852932,13.3575273776,44.109806060791016,0.9290392994880676,5.0,-2592000000.0,24.0
-16.6281696876,13.357557098,45.977088928222656,3.962874174118042,5.0,2592000000.0,21.0
-16.6235540718,13.3575867343,53.46571731567383,1.9147183895111084,5.0,5184000000.0,17.0
-16.6189384439,13.3576162866,61.29795455932617,2.2025177478790283,5.0,2592000000.0,20.0
-16.6143228048,13.3576457548,68.15800476074219,1.3541624546051023,5.0,2592000000.0,24.0
-16.6097071547,13.357675139,64.23223114013672,3.667654514312744,5.0,-0.0,23.0
-16.6050914935,13.3577044391,60.434329986572266,2.32153058052063,5.0,-5184000000.0,17.0
-16.6004758212,13.3577336552,59.416778564453125,2.5001461505889893,5.0,2592000000.0,11.0
-16.595860138,13.3577627872,55.69968032836914,2.102442502975464,5.0,5184000000.0,4.0
-16.5912444447,13.3577918352,49.68037796020508,1.3934063911437988,5.0,-0.0,4.0
-16.5866287395,13.3578207991,49.581275939941406,1.6745193004608154,5.0,1296000000.0,5.0
-16.5820130234,13.357849679,46.58573913574219,0.9290392994880676,5.0,-1296000000.0,4.0
-16.5773972964,13.3578784748,40.76022338867188,1.0386748313903809,5.0,-1296000000.0,5.0
-16.5727815586,13.3579071865,32.90758514404297,3.667654514312744,5.0,-0.0,3.0
-16.8035209677,13.3518496674,37.80085754394531,0.0,5.0,-0.0,0.0
-16.7989058845,13.3518824853,51.640602111816406,2.102442502975464,5.0,2592000000.0,17.0
-16.794290789,13.3519152192,62.4720344543457,0.9290392994880676,5.0,3888000000.0,16.0
-16.7896756811,13.3519478691,70.17488861083984,3.839165210723877,5.0,2592000000.0,17.0
-16.7850605609,13.3519804351,80.17982482910156,4.147892951965332,5.0,-2592000000.0,13.0
-16.7804454293,13.3520129171,93.06224060058594,1.3934063911437988,5.0,-0.0,13.0
-16.7758302846,13.352045315,105.6468276977539,0.9290392994880676,5.0,-2592000000.0,10.0
-16.7712151276,13.3520776291,117.2080535888672,0.7344942092895508,5.0,3888000000.0,11.0
-16.7665999585,13.3521098591,116.58927154541016,1.3541624546051023,5.0,2592000000.0,14.0
-16.7619847773,13.3521420051,115.32168579101562,3.113298177719116,5.0,-1296000000.0,17.0
-16.7573695839,13.3521740671,111.51559448242188,1.642019271850586,5.0,-0.0,18.0
-16.7527543784,13.3522060452,114.40748596191406,2.953824520111084,5.0,-0.0,17.0
-16.7481391618,13.3522379393,109.72071075439452,4.108956813812256,5.0,-1296000000.0,17.0
-16.7435239323,13.3522697493,100.1661148071289,5.179785251617432,5.0,1296000000.0,17.0
-16.7389086908,13.3523014754,98.00952911376952,3.23185658454895,5.0,-2592000000.0,15.0
-16.7342934373,13.3523331175,89.39090728759766,2.2025177478790283,5.0,2592000000.0,16.0
-16.7296781719,13.3523646756,78.38777923583984,0.7344942092895508,5.0,-1296000000.0,13.0
-16.7250628946,13.3523961497,81.51673889160156,1.3934063911437988,5.0,-0.0,14.0
-16.7204476055,13.3524275398,93.23324584960938,1.4687471389770508,5.0,2592000000.0,15.0
-16.7158323054,13.3524588459,94.7361297607422,0.656958818435669,5.0,-1296000000.0,12.0
-16.7112169926,13.352490068,93.11083221435548,0.3284901976585388,5.0,-5184000000.0,10.0
-16.7066016681,13.3525212061,95.00899505615234,0.9853842258453368,5.0,5184000000.0,18.0
-16.7019863318,13.3525522602,92.93171691894533,1.6745193004608154,5.0,-1296000000.0,15.0
-16.6973709838,13.3525832303,81.65863800048828,1.1842325925827026,5.0,-6480000000.0,12.0
-16.6927556241,13.3526141164,85.81831359863281,1.4687471389770508,5.0,-1296000000.0,18.0
-16.6881402528,13.3526449184,91.28515625,1.9973403215408323,5.0,1296000000.0,21.0
-16.6835248709,13.3526756365,98.70999145507812,0.0,5.0,-0.0,23.0
-16.6789094764,13.3527062706,102.446044921875,0.7344942092895508,5.0,3888000000.0,27.0
-16.6742940704,13.3527368207,92.9568862915039,2.3674540519714355,5.0,2592000000.0,22.0
-16.6696786528,13.3527672867,78.2393798828125,2.2025177478790283,5.0,5184000000.0,28.0
-16.6650632238,13.3527976688,64.37033081054688,1.1842325925827026,5.0,-1296000000.0,28.0
-16.6604477833,13.3528279669,68.91187286376953,0.7344942092895508,5.0,1296000000.0,28.0
-16.6558323324,13.3528581809,66.67153930664062,0.9853842258453368,5.0,-0.0,27.0
-16.6512168691,13.3528883109,57.664669036865234,1.3541624546051023,5.0,-2592000000.0,31.0
-16.6466013945,13.3529183569,54.27626419067383,0.3284901976585388,5.0,-0.0,31.0
-16.6419859085,13.3529483189,46.04086685180664,0.7344942092895508,5.0,-3888000000.0,25.0
-16.6373704113,13.3529781969,40.33232879638672,4.056452751159668,5.0,1296000000.0,26.0
-16.6327549028,13.3530079909,43.698856353759766,0.656958818435669,5.0,-0.0,22.0
-16.628139383,13.3530377008,47.15850830078125,0.656958818435669,5.0,-3888000000.0,19.0
-16.623523853,13.3530673268,53.37629318237305,1.4687471389770508,5.0,-1296000000.0,19.0
-16.6189083109,13.3530968687,57.67189407348633,0.3284901976585388,5.0,-0.0,19.0
-16.6142927577,13.3531263266,65.79454803466797,2.6261098384857178,5.0,2592000000.0,25.0
-16.6096771934,13.3531557005,63.98583221435547,2.804410457611084,5.0,-3888000000.0,18.0
-16.605061618,13.3531849903,56.889102935791016,4.398545265197754,5.0,1296000000.0,13.0
-16.6004460316,13.3532141962,56.73345565795898,0.656958818435669,5.0,-5184000000.0,4.0
-16.5958304341,13.353243318,50.302276611328125,3.740084171295166,5.0,-1296000000.0,5.0
-16.5912148267,13.3532723558,48.53263092041016,1.1842325925827026,5.0,2592000000.0,10.0
-16.5865992073,13.3533013095,48.3330078125,2.102442502975464,5.0,-5184000000.0,2.0
-16.581983577,13.3533301793,46.808536529541016,1.1842325925827026,5.0,-14256000000.0,-4.0
-16.5773679359,13.353358965,39.73546600341797,0.9290392994880676,5.0,-1296000000.0,4.0
-16.5727522839,13.3533876667,34.14167785644531,1.9973403215408323,5.0,-7776000000.0,-1.0
-16.812717373,13.3472648203,28.945343017578125,0.0,5.0,-0.0,0.0
-16.8081024003,13.3472977946,28.945343017578125,0.0,5.0,-0.0,0.0
-16.8034874153,13.347330685,35.81882858276367,3.3781306743621826,5.0,-6480000000.0,0.0
-16.7988724178,13.3473634914,48.16249847412109,0.3284901976585388,5.0,-0.0,16.0
-16.794257408,13.3473962138,61.23005294799805,3.962874174118042,5.0,-0.0,15.0
-16.7896423859,13.3474288523,68.95552062988281,0.9853842258453368,5.0,-0.0,18.0
-16.7850273514,13.3474614069,84.66449737548828,2.9355664253234863,5.0,5184000000.0,22.0
-16.7804123056,13.3474938774,95.89933013916016,1.3541624546051023,5.0,-7776000000.0,11.0
-16.7757972466,13.3475262641,102.60919952392578,1.0386748313903809,5.0,-0.0,11.0
-16.7711821754,13.3475585668,108.70012664794922,2.563905715942383,5.0,-1296000000.0,11.0
-16.7665670921,13.3475907855,111.59882354736328,1.1842325925827026,5.0,-2592000000.0,13.0
-16.7619519966,13.3476229202,109.4712142944336,1.7684314250946045,5.0,-1296000000.0,16.0
-16.7573368889,13.347654971,110.96756744384766,0.9290392994880676,5.0,-1296000000.0,17.0
-16.7527217692,13.3476869379,111.77149963378906,3.025747299194336,5.0,3888000000.0,23.0
-16.7481066384,13.3477188208,108.49149322509766,0.7344942092895508,5.0,-3888000000.0,22.0
-16.7434914946,13.3477506197,104.2711410522461,1.8575904369354248,5.0,-0.0,22.0
-16.7388763389,13.3477823346,92.6772918701172,0.7344942092895508,5.0,-1296000000.0,19.0
-16.7342611712,13.3478139656,82.2912826538086,2.5001461505889893,5.0,2592000000.0,21.0
-16.7296459915,13.3478455127,76.09983825683594,1.3541624546051023,5.0,-1296000000.0,18.0
-16.7250308,13.3478769757,81.52696990966797,2.076667308807373,5.0,1296000000.0,16.0
-16.7204155966,13.3479083548,89.76264953613281,0.7344942092895508,5.0,3888000000.0,13.0
-16.7158003823,13.3479396499,95.12525939941406,0.7344942092895508,5.0,-1296000000.0,14.0
-16.7111851553,13.3479708611,92.90059661865234,1.3137449026107788,5.0,-2592000000.0,14.0
-16.7065699165,13.3480019883,98.5920181274414,1.3541624546051023,5.0,5184000000.0,17.0
-16.701954666,13.3480330315,102.51696014404295,0.9853842258453368,5.0,-2592000000.0,17.0
-16.6973394038,13.3480639907,96.67423248291016,3.281345844268799,5.0,-5184000000.0,14.0
-16.6927241299,13.348094866,91.02908325195312,1.9147183895111084,5.0,-3888000000.0,16.0
-16.6881088443,13.3481256573,90.73080444335938,4.398545265197754,5.0,6480000000.0,19.0
-16.6834935481,13.3481563646,98.31037902832033,1.3137449026107788,5.0,-3888000000.0,18.0
-16.6788782394,13.3481869879,102.9047622680664,1.6745193004608154,5.0,-0.0,20.0
-16.6742629192,13.3482175273,99.60919952392578,1.1842325925827026,5.0,3888000000.0,20.0
-16.6696475874,13.3482479827,77.89502716064453,2.2025177478790283,5.0,-1296000000.0,28.0
-16.6650322442,13.3482783541,70.30918884277344,4.262537956237793,5.0,-11664000000.0,25.0
-16.6604168895,13.3483086415,72.03251647949219,0.3284901976585388,5.0,-0.0,28.0
-16.6558015243,13.348338845,66.89498138427734,0.9290392994880676,5.0,1296000000.0,27.0
-16.6511861468,13.3483689644,61.74124526977539,2.7851665019989014,5.0,3888000000.0,33.0
-16.6465707579,13.3483989999,51.69029235839844,2.8235225677490234,5.0,-2592000000.0,29.0
-16.6419553578,13.3484289514,43.17663192749024,2.3674540519714355,5.0,-6480000000.0,22.0
-16.6373399463,13.3484588189,43.58492660522461,0.3284901976585388,5.0,-0.0,25.0
-16.6327245236,13.3484886025,45.518653869628906,1.6745193004608154,5.0,-1296000000.0,22.0
-16.6281090896,13.348518302,45.82934188842773,1.0386748313903809,5.0,1296000000.0,24.0
-16.6234936454,13.3485479175,53.97881317138672,0.7344942092895508,5.0,-1296000000.0,24.0
-16.6188781891,13.3485774491,58.7495346069336,1.3934063911437988,5.0,5184000000.0,28.0
-16.6142627217,13.3486068967,65.59943389892578,1.7684314250946045,5.0,1296000000.0,23.0
-16.6096472432,13.3486362603,66.48241424560547,2.3900835514068604,5.0,-0.0,16.0
-16.6050317536,13.3486655399,59.73649215698242,1.3541624546051023,5.0,-0.0,11.0
-16.6004162529,13.3486947354,58.99627304077149,1.4687471389770508,5.0,1296000000.0,13.0
-16.5958007413,13.3487238471,50.03709030151367,6.541306495666504,5.0,-3888000000.0,8.0
-16.5911852196,13.3487528747,51.71176528930664,0.9290392994880676,5.0,-1296000000.0,3.0
-16.586569686,13.3487818183,51.97474670410156,2.32153058052063,5.0,-1296000000.0,2.0
-16.5819541416,13.3488106779,51.70865249633789,2.7068135738372803,5.0,3888000000.0,3.0
-16.5773385862,13.3488394535,45.889984130859375,2.2025177478790283,5.0,1296000000.0,3.0
-16.57272302,13.3488681451,31.94006729125977,0.0,5.0,-0.0,0.0
-16.8126836615,13.3427458593,24.085378646850582,0.0,5.0,-0.0,0.0
-16.8080687746,13.3427788221,23.76167297363281,3.23185658454895,5.0,-5184000000.0,10.0
-16.8034538752,13.3428117009,34.52566146850586,0.9290392994880676,5.0,-1296000000.0,19.0
-16.7988389635,13.3428444958,46.14287567138672,1.9147183895111084,5.0,-5184000000.0,13.0
-16.7942240394,13.3428772068,58.15774154663086,2.32153058052063,5.0,1296000000.0,15.0
-16.7896091029,13.3429098338,70.99871063232422,0.3284901976585388,5.0,-2592000000.0,14.0
-16.7849941542,13.342942377,86.4765625,2.2025177478790283,5.0,-7776000000.0,13.0
-16.7803791941,13.3429748362,94.96648406982422,2.646517753601074,5.0,2592000000.0,14.0
-16.7757642209,13.3430072114,98.79312896728516,2.9719696044921875,5.0,-3888000000.0,13.0
-16.7711492354,13.3430395028,93.26506805419922,2.563905715942383,5.0,-2592000000.0,13.0
-16.7665342377,13.3430717102,94.28092956542967,1.3934063911437988,5.0,-5184000000.0,12.0
-16.761919228,13.3431038337,101.83843231201172,3.113298177719116,5.0,3888000000.0,13.0
-16.7573042061,13.3431358733,103.1866226196289,0.656958818435669,5.0,-3888000000.0,16.0
-16.7526891721,13.3431678289,102.76596069335938,2.102442502975464,5.0,2592000000.0,21.0
-16.748074127,13.3431997006,104.11188507080078,1.9701858758926392,5.0,-0.0,19.0
-16.7434590689,13.3432314884,102.01890563964844,1.1842325925827026,5.0,-0.0,24.0
-16.7388439989,13.3432631922,89.79397583007812,2.3674540519714355,5.0,1296000000.0,25.0
-16.7342289169,13.3432948121,76.26887512207031,3.548659086227417,5.0,11664000000.0,28.0
-16.729613823,13.3433263481,77.49375915527344,2.076667308807373,5.0,-3888000000.0,19.0
-16.7249987172,13.3433578001,85.16487884521484,5.604959964752197,5.0,3888000000.0,19.0
-16.7203835995,13.3433891682,92.94862365722656,1.642019271850586,5.0,-9072000000.0,13.0
-16.715768471,13.3434204523,93.34496307373048,2.076667308807373,5.0,-6480000000.0,20.0
-16.7111533297,13.3434516525,96.10714721679688,2.6261098384857178,5.0,-2592000000.0,19.0
-16.7065381767,13.3434827688,99.51384735107422,1.7684314250946045,5.0,-6480000000.0,17.0
-16.7019230119,13.3435138011,104.1380615234375,0.9853842258453368,5.0,-0.0,16.0
-16.6973078354,13.3435447495,106.21126556396484,0.9853842258453368,5.0,-0.0,17.0
-16.6926926472,13.343575614,96.09545135498048,2.076667308807373,5.0,1296000000.0,19.0
-16.6880774475,13.3436063945,94.52326965332033,0.7344942092895508,5.0,-1296000000.0,21.0
-16.683462237,13.343637091,100.84606170654295,1.3541624546051023,5.0,2592000000.0,22.0
-16.678847014,13.3436677036,104.2479248046875,3.825169801712036,5.0,-6480000000.0,19.0
-16.6742317795,13.3436982323,95.48943328857422,0.9290392994880676,5.0,-3888000000.0,22.0
-16.6696165335,13.343728677,80.91983795166016,2.076667308807373,5.0,-5184000000.0,22.0
-16.665001276,13.3437590377,73.20011138916016,2.3674540519714355,5.0,2592000000.0,28.0
-16.660386007,13.3437893145,73.27374267578125,2.5001461505889893,5.0,-7776000000.0,23.0
